code,select_time,trade_time,behave,strategy_name,date
159001.SZ,2025-01-02,2025-01-03,SKIP_WEEKLY_GAIN_TOO_LOW,etf_weekly_pullback,20250102
159003.SZ,2025-01-02,2025-01-03,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20250102
159005.SZ,2025-01-02,2025-01-03,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20250102
159601.SZ,2025-01-02,2025-01-03,SKIP_WEEKLY_GAIN_TOO_LOW,etf_weekly_pullback,20250102
159602.SZ,2025-01-02,2025-01-03,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20250102
159603.SZ,2025-01-02,2025-01-03,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20250102
159605.SZ,2025-01-02,2025-01-03,SKIP_WEEKLY_GAIN_TOO_LOW,etf_weekly_pullback,20250102
159606.SZ,2025-01-02,2025-01-03,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20250102
159607.SZ,2025-01-02,2025-01-03,SKIP_WEEKLY_GAIN_TOO_LOW,etf_weekly_pullback,20250102
159608.SZ,2025-01-02,2025-01-03,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20250102
159609.SZ,2025-01-02,2025-01-03,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20250102
159610.SZ,2025-01-02,2025-01-03,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20250102
159611.SZ,2025-01-02,2025-01-03,SKIP_WEEKLY_GAIN_TOO_LOW,etf_weekly_pullback,20250102
159613.SZ,2025-01-02,2025-01-03,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20250102
159615.SZ,2025-01-02,2025-01-03,SKIP_WEEKLY_GAIN_TOO_LOW,etf_weekly_pullback,20250102
159616.SZ,2025-01-02,2025-01-03,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20250102
159618.SZ,2025-01-02,2025-01-03,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20250102
159619.SZ,2025-01-02,2025-01-03,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20250102
159623.SZ,2025-01-02,2025-01-03,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20250102
159625.SZ,2025-01-02,2025-01-03,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20250102
159628.SZ,2025-01-02,2025-01-03,SKIP_WEEKLY_GAIN_TOO_LOW,etf_weekly_pullback,20250102
159629.SZ,2025-01-02,2025-01-03,SKIP_WEEKLY_GAIN_TOO_LOW,etf_weekly_pullback,20250102
159631.SZ,2025-01-02,2025-01-03,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20250102
159632.SZ,2025-01-02,2025-01-03,SKIP_PULLBACK_3W_NOT_ALL_DOWN,etf_weekly_pullback,20250102
159633.SZ,2025-01-02,2025-01-03,SKIP_WEEKLY_GAIN_TOO_LOW,etf_weekly_pullback,20250102
159635.SZ,2025-01-02,2025-01-03,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20250102
159636.SZ,2025-01-02,2025-01-03,SKIP_WEEKLY_GAIN_TOO_LOW,etf_weekly_pullback,20250102
159637.SZ,2025-01-02,2025-01-03,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20250102
159638.SZ,2025-01-02,2025-01-03,SKIP_WEEKLY_GAIN_TOO_LOW,etf_weekly_pullback,20250102
159639.SZ,2025-01-02,2025-01-03,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20250102
159640.SZ,2025-01-02,2025-01-03,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20250102
159641.SZ,2025-01-02,2025-01-03,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20250102
159642.SZ,2025-01-02,2025-01-03,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20250102
159643.SZ,2025-01-02,2025-01-03,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20250102
159647.SZ,2025-01-02,2025-01-03,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20250102
159649.SZ,2025-01-02,2025-01-03,SKIP_WEEKLY_GAIN_TOO_LOW,etf_weekly_pullback,20250102
159650.SZ,2025-01-02,2025-01-03,SKIP_WEEKLY_GAIN_TOO_LOW,etf_weekly_pullback,20250102
159651.SZ,2025-01-02,2025-01-03,SKIP_WEEKLY_GAIN_TOO_LOW,etf_weekly_pullback,20250102
159655.SZ,2025-01-02,2025-01-03,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20250102
