code,select_time,trade_time,behave,strategy_name,date
159601.SZ,2024-10-17,2024-10-18,PASS,etf_weekly_pullback,20241017
159602.SZ,2024-10-17,2024-10-18,PASS,etf_weekly_pullback,20241017
159603.SZ,2024-10-17,2024-10-18,PASS,etf_weekly_pullback,20241017
159605.SZ,2024-10-17,2024-10-18,PASS,etf_weekly_pullback,20241017
159606.SZ,2024-10-17,2024-10-18,PASS,etf_weekly_pullback,20241017
159607.SZ,2024-10-17,2024-10-18,PASS,etf_weekly_pullback,20241017
159610.SZ,2024-10-17,2024-10-18,PASS,etf_weekly_pullback,20241017
159619.SZ,2024-10-17,2024-10-18,PASS,etf_weekly_pullback,20241017
159623.SZ,2024-10-17,2024-10-18,PASS,etf_weekly_pullback,20241017
159631.SZ,2024-10-17,2024-10-18,PASS,etf_weekly_pullback,20241017
159635.SZ,2024-10-17,2024-10-18,PASS,etf_weekly_pullback,20241017
159636.SZ,2024-10-17,2024-10-18,PASS,etf_weekly_pullback,20241017
159639.SZ,2024-10-17,2024-10-18,PASS,etf_weekly_pullback,20241017
159642.SZ,2024-10-17,2024-10-18,PASS,etf_weekly_pullback,20241017
159643.SZ,2024-10-17,2024-10-18,PASS,etf_weekly_pullback,20241017
159663.SZ,2024-10-17,2024-10-18,PASS,etf_weekly_pullback,20241017
159703.SZ,2024-10-17,2024-10-18,PASS,etf_weekly_pullback,20241017
159706.SZ,2024-10-17,2024-10-18,PASS,etf_weekly_pullback,20241017
159712.SZ,2024-10-17,2024-10-18,PASS,etf_weekly_pullback,20241017
159720.SZ,2024-10-17,2024-10-18,PASS,etf_weekly_pullback,20241017
159729.SZ,2024-10-17,2024-10-18,PASS,etf_weekly_pullback,20241017
159732.SZ,2024-10-17,2024-10-18,PASS,etf_weekly_pullback,20241017
159735.SZ,2024-10-17,2024-10-18,PASS,etf_weekly_pullback,20241017
159743.SZ,2024-10-17,2024-10-18,PASS,etf_weekly_pullback,20241017
159747.SZ,2024-10-17,2024-10-18,PASS,etf_weekly_pullback,20241017
159752.SZ,2024-10-17,2024-10-18,PASS,etf_weekly_pullback,20241017
159755.SZ,2024-10-17,2024-10-18,PASS,etf_weekly_pullback,20241017
159757.SZ,2024-10-17,2024-10-18,PASS,etf_weekly_pullback,20241017
159760.SZ,2024-10-17,2024-10-18,PASS,etf_weekly_pullback,20241017
159761.SZ,2024-10-17,2024-10-18,PASS,etf_weekly_pullback,20241017
159763.SZ,2024-10-17,2024-10-18,PASS,etf_weekly_pullback,20241017
159767.SZ,2024-10-17,2024-10-18,PASS,etf_weekly_pullback,20241017
159770.SZ,2024-10-17,2024-10-18,PASS,etf_weekly_pullback,20241017
159775.SZ,2024-10-17,2024-10-18,PASS,etf_weekly_pullback,20241017
159778.SZ,2024-10-17,2024-10-18,PASS,etf_weekly_pullback,20241017
