code,select_time,trade_time,behave,strategy_name,date
159812.SZ,2024-05-09,2024-05-10,PASS,etf_weekly_pullback,20240509
159830.SZ,2024-05-09,2024-05-10,PASS,etf_weekly_pullback,20240509
159831.SZ,2024-05-09,2024-05-10,PASS,etf_weekly_pullback,20240509
159834.SZ,2024-05-09,2024-05-10,PASS,etf_weekly_pullback,20240509
159934.SZ,2024-05-09,2024-05-10,PASS,etf_weekly_pullback,20240509
159937.SZ,2024-05-09,2024-05-10,PASS,etf_weekly_pullback,20240509
160719.SZ,2024-05-09,2024-05-10,PASS,etf_weekly_pullback,20240509
161815.SZ,2024-05-09,2024-05-10,PASS,etf_weekly_pullback,20240509
164701.SZ,2024-05-09,2024-05-10,PASS,etf_weekly_pullback,20240509
165513.SZ,2024-05-09,2024-05-10,PASS,etf_weekly_pullback,20240509
518600.SH,2024-05-09,2024-05-10,PASS,etf_weekly_pullback,20240509
518660.SH,2024-05-09,2024-05-10,PASS,etf_weekly_pullback,20240509
518680.SH,2024-05-09,2024-05-10,PASS,etf_weekly_pullback,20240509
518800.SH,2024-05-09,2024-05-10,PASS,etf_weekly_pullback,20240509
518850.SH,2024-05-09,2024-05-10,PASS,etf_weekly_pullback,20240509
518860.SH,2024-05-09,2024-05-10,PASS,etf_weekly_pullback,20240509
518880.SH,2024-05-09,2024-05-10,PASS,etf_weekly_pullback,20240509
518890.SH,2024-05-09,2024-05-10,PASS,etf_weekly_pullback,20240509
180301.SZ,2024-05-09,2024-05-10,PASS,etf_weekly_pullback,20240509
161706.SZ,2024-05-09,2024-05-10,PASS,etf_weekly_pullback,20240509
