code,select_time,trade_time,behave,strategy_name,date
159655.SZ,2024-04-11,2024-04-12,PASS,etf_weekly_pullback,20240411
159795.SZ,2024-04-11,2024-04-12,PASS,etf_weekly_pullback,20240411
159855.SZ,2024-04-11,2024-04-12,PASS,etf_weekly_pullback,20240411
159872.SZ,2024-04-11,2024-04-12,PASS,etf_weekly_pullback,20240411
159888.SZ,2024-04-11,2024-04-12,PASS,etf_weekly_pullback,20240411
159985.SZ,2024-04-11,2024-04-12,PASS,etf_weekly_pullback,20240411
513500.SH,2024-04-11,2024-04-12,PASS,etf_weekly_pullback,20240411
516620.SH,2024-04-11,2024-04-12,PASS,etf_weekly_pullback,20240411
517050.SH,2024-04-11,2024-04-12,PASS,etf_weekly_pullback,20240411
517200.SH,2024-04-11,2024-04-12,PASS,etf_weekly_pullback,20240411
513080.SH,2024-04-11,2024-04-12,PASS,etf_weekly_pullback,20240411
501085.SH,2024-04-11,2024-04-12,PASS,etf_weekly_pullback,20240411
