code,select_time,trade_time,behave,strategy_name,date
159001.SZ,2025-12-11,2025-12-12,SKIP_WEEKLY_GAIN_TOO_LOW,etf_weekly_pullback,20251211
159003.SZ,2025-12-11,2025-12-12,SKIP_WEEKLY_GAIN_TOO_LOW,etf_weekly_pullback,20251211
159005.SZ,2025-12-11,2025-12-12,SKIP_WEEKLY_GAIN_TOO_LOW,etf_weekly_pullback,20251211
159601.SZ,2025-12-11,2025-12-12,SKIP_TREND_NOT_UP,etf_weekly_pullback,20251211
159602.SZ,2025-12-11,2025-12-12,SKIP_TREND_NOT_UP,etf_weekly_pullback,20251211
159603.SZ,2025-12-11,2025-12-12,SKIP_TREND_NOT_UP,etf_weekly_pullback,20251211
159605.SZ,2025-12-11,2025-12-12,SKIP_RECENT_8W_NOT_POSITIVE,etf_weekly_pullback,20251211
159606.SZ,2025-12-11,2025-12-12,SKIP_TREND_NOT_UP,etf_weekly_pullback,20251211
159607.SZ,2025-12-11,2025-12-12,SKIP_RECENT_8W_NOT_POSITIVE,etf_weekly_pullback,20251211
159608.SZ,2025-12-11,2025-12-12,SKIP_TREND_NOT_UP,etf_weekly_pullback,20251211
159609.SZ,2025-12-11,2025-12-12,SKIP_TREND_NOT_UP,etf_weekly_pullback,20251211
159610.SZ,2025-12-11,2025-12-12,SKIP_RECENT_8W_NOT_POSITIVE,etf_weekly_pullback,20251211
159611.SZ,2025-12-11,2025-12-12,SKIP_WEEKLY_GAIN_TOO_LOW,etf_weekly_pullback,20251211
159613.SZ,2025-12-11,2025-12-12,SKIP_RECENT_8W_NOT_POSITIVE,etf_weekly_pullback,20251211
159615.SZ,2025-12-11,2025-12-12,SKIP_RECENT_8W_NOT_POSITIVE,etf_weekly_pullback,20251211
159616.SZ,2025-12-11,2025-12-12,SKIP_WEEKLY_GAIN_TOO_LOW,etf_weekly_pullback,20251211
159618.SZ,2025-12-11,2025-12-12,SKIP_TREND_NOT_UP,etf_weekly_pullback,20251211
159619.SZ,2025-12-11,2025-12-12,SKIP_WEEKLY_GAIN_TOO_LOW,etf_weekly_pullback,20251211
159623.SZ,2025-12-11,2025-12-12,SKIP_TREND_NOT_UP,etf_weekly_pullback,20251211
159625.SZ,2025-12-11,2025-12-12,SKIP_WEEKLY_GAIN_TOO_LOW,etf_weekly_pullback,20251211
159628.SZ,2025-12-11,2025-12-12,SKIP_TREND_NOT_UP,etf_weekly_pullback,20251211
159629.SZ,2025-12-11,2025-12-12,SKIP_TREND_NOT_UP,etf_weekly_pullback,20251211
159631.SZ,2025-12-11,2025-12-12,SKIP_TREND_NOT_UP,etf_weekly_pullback,20251211
159632.SZ,2025-12-11,2025-12-12,SKIP_PULLBACK_3W_NOT_ALL_DOWN,etf_weekly_pullback,20251211
159633.SZ,2025-12-11,2025-12-12,SKIP_TREND_NOT_UP,etf_weekly_pullback,20251211
159635.SZ,2025-12-11,2025-12-12,SKIP_WEEKLY_GAIN_TOO_LOW,etf_weekly_pullback,20251211
159636.SZ,2025-12-11,2025-12-12,SKIP_RECENT_8W_NOT_POSITIVE,etf_weekly_pullback,20251211
159637.SZ,2025-12-11,2025-12-12,SKIP_TREND_NOT_UP,etf_weekly_pullback,20251211
159638.SZ,2025-12-11,2025-12-12,SKIP_WEEKLY_GAIN_TOO_LOW,etf_weekly_pullback,20251211
159639.SZ,2025-12-11,2025-12-12,SKIP_TREND_NOT_UP,etf_weekly_pullback,20251211
159640.SZ,2025-12-11,2025-12-12,SKIP_TREND_NOT_UP,etf_weekly_pullback,20251211
