code,select_time,trade_time,behave,strategy_name,date
159740.SZ,2025-01-16,2025-01-17,SKIP_WEEKLY_GAIN_TOO_LOW,etf_weekly_pullback,20250116
159741.SZ,2025-01-16,2025-01-17,SKIP_WEEKLY_GAIN_TOO_LOW,etf_weekly_pullback,20250116
159742.SZ,2025-01-16,2025-01-17,SKIP_WEEKLY_GAIN_TOO_LOW,etf_weekly_pullback,20250116
159743.SZ,2025-01-16,2025-01-17,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20250116
159745.SZ,2025-01-16,2025-01-17,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20250116
159747.SZ,2025-01-16,2025-01-17,SKIP_WEEKLY_GAIN_TOO_LOW,etf_weekly_pullback,20250116
159748.SZ,2025-01-16,2025-01-17,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20250116
159751.SZ,2025-01-16,2025-01-17,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20250116
159752.SZ,2025-01-16,2025-01-17,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20250116
159755.SZ,2025-01-16,2025-01-17,SKIP_WEEKLY_GAIN_TOO_LOW,etf_weekly_pullback,20250116
159757.SZ,2025-01-16,2025-01-17,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20250116
159758.SZ,2025-01-16,2025-01-17,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20250116
159760.SZ,2025-01-16,2025-01-17,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20250116
159761.SZ,2025-01-16,2025-01-17,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20250116
159763.SZ,2025-01-16,2025-01-17,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20250116
159766.SZ,2025-01-16,2025-01-17,SKIP_WEEKLY_GAIN_TOO_LOW,etf_weekly_pullback,20250116
159767.SZ,2025-01-16,2025-01-17,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20250116
159768.SZ,2025-01-16,2025-01-17,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20250116
159770.SZ,2025-01-16,2025-01-17,SKIP_TREND_NOT_UP,etf_weekly_pullback,20250116
159773.SZ,2025-01-16,2025-01-17,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20250116
159775.SZ,2025-01-16,2025-01-17,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20250116
159776.SZ,2025-01-16,2025-01-17,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20250116
159778.SZ,2025-01-16,2025-01-17,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20250116
159779.SZ,2025-01-16,2025-01-17,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20250116
159780.SZ,2025-01-16,2025-01-17,SKIP_WEEKLY_GAIN_TOO_LOW,etf_weekly_pullback,20250116
159781.SZ,2025-01-16,2025-01-17,SKIP_WEEKLY_GAIN_TOO_LOW,etf_weekly_pullback,20250116
159782.SZ,2025-01-16,2025-01-17,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20250116
159783.SZ,2025-01-16,2025-01-17,SKIP_WEEKLY_GAIN_TOO_LOW,etf_weekly_pullback,20250116
159786.SZ,2025-01-16,2025-01-17,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20250116
159787.SZ,2025-01-16,2025-01-17,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20250116
159788.SZ,2025-01-16,2025-01-17,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20250116
159790.SZ,2025-01-16,2025-01-17,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20250116
159792.SZ,2025-01-16,2025-01-17,SKIP_WEEKLY_GAIN_TOO_LOW,etf_weekly_pullback,20250116
159795.SZ,2025-01-16,2025-01-17,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20250116
159796.SZ,2025-01-16,2025-01-17,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20250116
159797.SZ,2025-01-16,2025-01-17,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20250116
159798.SZ,2025-01-16,2025-01-17,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20250116
159801.SZ,2025-01-16,2025-01-17,SKIP_TREND_NOT_UP,etf_weekly_pullback,20250116
159804.SZ,2025-01-16,2025-01-17,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20250116
159805.SZ,2025-01-16,2025-01-17,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20250116
159806.SZ,2025-01-16,2025-01-17,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20250116
159807.SZ,2025-01-16,2025-01-17,SKIP_WEEKLY_GAIN_TOO_LOW,etf_weekly_pullback,20250116
159808.SZ,2025-01-16,2025-01-17,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20250116
159810.SZ,2025-01-16,2025-01-17,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20250116
159811.SZ,2025-01-16,2025-01-17,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20250116
159812.SZ,2025-01-16,2025-01-17,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20250116
159813.SZ,2025-01-16,2025-01-17,SKIP_TREND_NOT_UP,etf_weekly_pullback,20250116
159814.SZ,2025-01-16,2025-01-17,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20250116
159819.SZ,2025-01-16,2025-01-17,SKIP_WEEKLY_GAIN_TOO_LOW,etf_weekly_pullback,20250116
159820.SZ,2025-01-16,2025-01-17,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20250116
159822.SZ,2025-01-16,2025-01-17,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20250116
159824.SZ,2025-01-16,2025-01-17,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20250116
159825.SZ,2025-01-16,2025-01-17,SKIP_WEEKLY_GAIN_TOO_LOW,etf_weekly_pullback,20250116
159827.SZ,2025-01-16,2025-01-17,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20250116
159828.SZ,2025-01-16,2025-01-17,SKIP_WEEKLY_GAIN_TOO_LOW,etf_weekly_pullback,20250116
159830.SZ,2025-01-16,2025-01-17,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20250116
159831.SZ,2025-01-16,2025-01-17,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20250116
159834.SZ,2025-01-16,2025-01-17,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20250116
159835.SZ,2025-01-16,2025-01-17,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20250116
159836.SZ,2025-01-16,2025-01-17,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20250116
159837.SZ,2025-01-16,2025-01-17,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20250116
159838.SZ,2025-01-16,2025-01-17,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20250116
159839.SZ,2025-01-16,2025-01-17,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20250116
159840.SZ,2025-01-16,2025-01-17,SKIP_WEEKLY_GAIN_TOO_LOW,etf_weekly_pullback,20250116
159841.SZ,2025-01-16,2025-01-17,SKIP_WEEKLY_GAIN_TOO_LOW,etf_weekly_pullback,20250116
159842.SZ,2025-01-16,2025-01-17,SKIP_WEEKLY_GAIN_TOO_LOW,etf_weekly_pullback,20250116
159843.SZ,2025-01-16,2025-01-17,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20250116
159845.SZ,2025-01-16,2025-01-17,SKIP_WEEKLY_GAIN_TOO_LOW,etf_weekly_pullback,20250116
159847.SZ,2025-01-16,2025-01-17,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20250116
159848.SZ,2025-01-16,2025-01-17,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20250116
159849.SZ,2025-01-16,2025-01-17,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20250116
159850.SZ,2025-01-16,2025-01-17,SKIP_WEEKLY_GAIN_TOO_LOW,etf_weekly_pullback,20250116
159851.SZ,2025-01-16,2025-01-17,SKIP_RECENT_8W_NOT_POSITIVE,etf_weekly_pullback,20250116
159852.SZ,2025-01-16,2025-01-17,SKIP_RECENT_8W_NOT_POSITIVE,etf_weekly_pullback,20250116
159855.SZ,2025-01-16,2025-01-17,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20250116
159856.SZ,2025-01-16,2025-01-17,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20250116
159857.SZ,2025-01-16,2025-01-17,SKIP_RECENT_8W_NOT_POSITIVE,etf_weekly_pullback,20250116
159858.SZ,2025-01-16,2025-01-17,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20250116
159859.SZ,2025-01-16,2025-01-17,SKIP_WEEKLY_GAIN_TOO_LOW,etf_weekly_pullback,20250116
159861.SZ,2025-01-16,2025-01-17,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20250116
159863.SZ,2025-01-16,2025-01-17,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20250116
159864.SZ,2025-01-16,2025-01-17,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20250116
159865.SZ,2025-01-16,2025-01-17,SKIP_WEEKLY_GAIN_TOO_LOW,etf_weekly_pullback,20250116
159866.SZ,2025-01-16,2025-01-17,SKIP_WEEKLY_GAIN_TOO_LOW,etf_weekly_pullback,20250116
159867.SZ,2025-01-16,2025-01-17,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20250116
159869.SZ,2025-01-16,2025-01-17,SKIP_RECENT_8W_NOT_POSITIVE,etf_weekly_pullback,20250116
159870.SZ,2025-01-16,2025-01-17,SKIP_WEEKLY_GAIN_TOO_LOW,etf_weekly_pullback,20250116
159871.SZ,2025-01-16,2025-01-17,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20250116
159872.SZ,2025-01-16,2025-01-17,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20250116
159873.SZ,2025-01-16,2025-01-17,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20250116
159875.SZ,2025-01-16,2025-01-17,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20250116
159876.SZ,2025-01-16,2025-01-17,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20250116
159880.SZ,2025-01-16,2025-01-17,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20250116
159881.SZ,2025-01-16,2025-01-17,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20250116
159883.SZ,2025-01-16,2025-01-17,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20250116
159885.SZ,2025-01-16,2025-01-17,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20250116
159886.SZ,2025-01-16,2025-01-17,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20250116
159887.SZ,2025-01-16,2025-01-17,SKIP_WEEKLY_GAIN_TOO_LOW,etf_weekly_pullback,20250116
159888.SZ,2025-01-16,2025-01-17,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20250116
159889.SZ,2025-01-16,2025-01-17,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20250116
159890.SZ,2025-01-16,2025-01-17,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20250116
159891.SZ,2025-01-16,2025-01-17,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20250116
159892.SZ,2025-01-16,2025-01-17,SKIP_WEEKLY_GAIN_TOO_LOW,etf_weekly_pullback,20250116
159898.SZ,2025-01-16,2025-01-17,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20250116
159899.SZ,2025-01-16,2025-01-17,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20250116
159901.SZ,2025-01-16,2025-01-17,SKIP_WEEKLY_GAIN_TOO_LOW,etf_weekly_pullback,20250116
159902.SZ,2025-01-16,2025-01-17,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20250116
159903.SZ,2025-01-16,2025-01-17,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20250116
159905.SZ,2025-01-16,2025-01-17,SKIP_WEEKLY_GAIN_TOO_LOW,etf_weekly_pullback,20250116
159906.SZ,2025-01-16,2025-01-17,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20250116
159908.SZ,2025-01-16,2025-01-17,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20250116
159909.SZ,2025-01-16,2025-01-17,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20250116
159910.SZ,2025-01-16,2025-01-17,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20250116
159912.SZ,2025-01-16,2025-01-17,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20250116
159915.SZ,2025-01-16,2025-01-17,SKIP_WEEKLY_GAIN_TOO_LOW,etf_weekly_pullback,20250116
159919.SZ,2025-01-16,2025-01-17,SKIP_WEEKLY_GAIN_TOO_LOW,etf_weekly_pullback,20250116
159920.SZ,2025-01-16,2025-01-17,SKIP_WEEKLY_GAIN_TOO_LOW,etf_weekly_pullback,20250116
159922.SZ,2025-01-16,2025-01-17,SKIP_WEEKLY_GAIN_TOO_LOW,etf_weekly_pullback,20250116
159923.SZ,2025-01-16,2025-01-17,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20250116
159928.SZ,2025-01-16,2025-01-17,SKIP_WEEKLY_GAIN_TOO_LOW,etf_weekly_pullback,20250116
159929.SZ,2025-01-16,2025-01-17,SKIP_WEEKLY_GAIN_TOO_LOW,etf_weekly_pullback,20250116
159930.SZ,2025-01-16,2025-01-17,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20250116
159931.SZ,2025-01-16,2025-01-17,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20250116
159934.SZ,2025-01-16,2025-01-17,SKIP_WEEKLY_GAIN_TOO_LOW,etf_weekly_pullback,20250116
159935.SZ,2025-01-16,2025-01-17,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20250116
159936.SZ,2025-01-16,2025-01-17,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20250116
159937.SZ,2025-01-16,2025-01-17,SKIP_WEEKLY_GAIN_TOO_LOW,etf_weekly_pullback,20250116
159938.SZ,2025-01-16,2025-01-17,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20250116
159939.SZ,2025-01-16,2025-01-17,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20250116
159940.SZ,2025-01-16,2025-01-17,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20250116
159941.SZ,2025-01-16,2025-01-17,SKIP_WEEKLY_GAIN_TOO_LOW,etf_weekly_pullback,20250116
159943.SZ,2025-01-16,2025-01-17,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20250116
159944.SZ,2025-01-16,2025-01-17,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20250116
159945.SZ,2025-01-16,2025-01-17,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20250116
159949.SZ,2025-01-16,2025-01-17,SKIP_WEEKLY_GAIN_TOO_LOW,etf_weekly_pullback,20250116
159954.SZ,2025-01-16,2025-01-17,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20250116
159956.SZ,2025-01-16,2025-01-17,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20250116
159957.SZ,2025-01-16,2025-01-17,SKIP_WEEKLY_GAIN_TOO_LOW,etf_weekly_pullback,20250116
159958.SZ,2025-01-16,2025-01-17,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20250116
159959.SZ,2025-01-16,2025-01-17,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20250116
159960.SZ,2025-01-16,2025-01-17,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20250116
159964.SZ,2025-01-16,2025-01-17,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20250116
159965.SZ,2025-01-16,2025-01-17,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20250116
159966.SZ,2025-01-16,2025-01-17,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20250116
159967.SZ,2025-01-16,2025-01-17,SKIP_WEEKLY_GAIN_TOO_LOW,etf_weekly_pullback,20250116
159968.SZ,2025-01-16,2025-01-17,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20250116
159969.SZ,2025-01-16,2025-01-17,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20250116
159971.SZ,2025-01-16,2025-01-17,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20250116
159972.SZ,2025-01-16,2025-01-17,SKIP_WEEKLY_GAIN_TOO_LOW,etf_weekly_pullback,20250116
159974.SZ,2025-01-16,2025-01-17,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20250116
159975.SZ,2025-01-16,2025-01-17,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20250116
159977.SZ,2025-01-16,2025-01-17,SKIP_WEEKLY_GAIN_TOO_LOW,etf_weekly_pullback,20250116
159980.SZ,2025-01-16,2025-01-17,SKIP_WEEKLY_GAIN_TOO_LOW,etf_weekly_pullback,20250116
159981.SZ,2025-01-16,2025-01-17,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20250116
159982.SZ,2025-01-16,2025-01-17,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20250116
159985.SZ,2025-01-16,2025-01-17,SKIP_WEEKLY_GAIN_TOO_LOW,etf_weekly_pullback,20250116
159991.SZ,2025-01-16,2025-01-17,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20250116
159992.SZ,2025-01-16,2025-01-17,SKIP_WEEKLY_GAIN_TOO_LOW,etf_weekly_pullback,20250116
159993.SZ,2025-01-16,2025-01-17,SKIP_WEEKLY_GAIN_TOO_LOW,etf_weekly_pullback,20250116
159994.SZ,2025-01-16,2025-01-17,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20250116
159995.SZ,2025-01-16,2025-01-17,SKIP_TREND_NOT_UP,etf_weekly_pullback,20250116
159996.SZ,2025-01-16,2025-01-17,SKIP_WEEKLY_GAIN_TOO_LOW,etf_weekly_pullback,20250116
159997.SZ,2025-01-16,2025-01-17,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20250116
159998.SZ,2025-01-16,2025-01-17,SKIP_RECENT_8W_NOT_POSITIVE,etf_weekly_pullback,20250116
160119.SZ,2025-01-16,2025-01-17,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20250116
160140.SZ,2025-01-16,2025-01-17,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20250116
160216.SZ,2025-01-16,2025-01-17,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20250116
160219.SZ,2025-01-16,2025-01-17,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20250116
160221.SZ,2025-01-16,2025-01-17,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20250116
160222.SZ,2025-01-16,2025-01-17,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20250116
160223.SZ,2025-01-16,2025-01-17,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20250116
160225.SZ,2025-01-16,2025-01-17,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20250116
160416.SZ,2025-01-16,2025-01-17,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20250116
160505.SZ,2025-01-16,2025-01-17,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20250116
160625.SZ,2025-01-16,2025-01-17,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20250116
160628.SZ,2025-01-16,2025-01-17,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20250116
160630.SZ,2025-01-16,2025-01-17,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20250116
160631.SZ,2025-01-16,2025-01-17,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20250116
160632.SZ,2025-01-16,2025-01-17,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20250116
160643.SZ,2025-01-16,2025-01-17,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20250116
160706.SZ,2025-01-16,2025-01-17,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20250116
160716.SZ,2025-01-16,2025-01-17,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20250116
160717.SZ,2025-01-16,2025-01-17,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20250116
160719.SZ,2025-01-16,2025-01-17,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20250116
