code,select_time,trade_time,behave,strategy_name,date
159896.SZ,2024-11-21,2024-11-22,PASS,etf_weekly_pullback,20241121
159916.SZ,2024-11-21,2024-11-22,PASS,etf_weekly_pullback,20241121
161227.SZ,2024-11-21,2024-11-22,PASS,etf_weekly_pullback,20241121
163801.SZ,2024-11-21,2024-11-22,PASS,etf_weekly_pullback,20241121
501046.SH,2024-11-21,2024-11-22,PASS,etf_weekly_pullback,20241121
501080.SH,2024-11-21,2024-11-22,PASS,etf_weekly_pullback,20241121
159791.SZ,2024-11-21,2024-11-22,PASS,etf_weekly_pullback,20241121
159970.SZ,2024-11-21,2024-11-22,PASS,etf_weekly_pullback,20241121
501082.SH,2024-11-21,2024-11-22,PASS,etf_weekly_pullback,20241121
159716.SZ,2024-11-21,2024-11-22,PASS,etf_weekly_pullback,20241121
159895.SZ,2024-11-21,2024-11-22,PASS,etf_weekly_pullback,20241121
501075.SH,2024-11-21,2024-11-22,PASS,etf_weekly_pullback,20241121
160916.SZ,2024-11-21,2024-11-22,PASS,etf_weekly_pullback,20241121
512180.SH,2024-11-21,2024-11-22,PASS,etf_weekly_pullback,20241121
167001.SZ,2024-11-21,2024-11-22,PASS,etf_weekly_pullback,20241121
