code,select_time,trade_time,behave,strategy_name,date
515170.SH,2024-05-23,2024-05-24,PASS,etf_weekly_pullback,20240523
515710.SH,2024-05-23,2024-05-24,PASS,etf_weekly_pullback,20240523
515960.SH,2024-05-23,2024-05-24,PASS,etf_weekly_pullback,20240523
516020.SH,2024-05-23,2024-05-24,PASS,etf_weekly_pullback,20240523
516120.SH,2024-05-23,2024-05-24,PASS,etf_weekly_pullback,20240523
516220.SH,2024-05-23,2024-05-24,PASS,etf_weekly_pullback,20240523
516320.SH,2024-05-23,2024-05-24,PASS,etf_weekly_pullback,20240523
516360.SH,2024-05-23,2024-05-24,PASS,etf_weekly_pullback,20240523
516570.SH,2024-05-23,2024-05-24,PASS,etf_weekly_pullback,20240523
516590.SH,2024-05-23,2024-05-24,PASS,etf_weekly_pullback,20240523
516710.SH,2024-05-23,2024-05-24,PASS,etf_weekly_pullback,20240523
516890.SH,2024-05-23,2024-05-24,PASS,etf_weekly_pullback,20240523
560880.SH,2024-05-23,2024-05-24,PASS,etf_weekly_pullback,20240523
561120.SH,2024-05-23,2024-05-24,PASS,etf_weekly_pullback,20240523
561510.SH,2024-05-23,2024-05-24,PASS,etf_weekly_pullback,20240523
562910.SH,2024-05-23,2024-05-24,PASS,etf_weekly_pullback,20240523
159677.SZ,2024-05-23,2024-05-24,PASS,etf_weekly_pullback,20240523
159719.SZ,2024-05-23,2024-05-24,PASS,etf_weekly_pullback,20240523
159731.SZ,2024-05-23,2024-05-24,PASS,etf_weekly_pullback,20240523
159862.SZ,2024-05-23,2024-05-24,PASS,etf_weekly_pullback,20240523
160311.SZ,2024-05-23,2024-05-24,PASS,etf_weekly_pullback,20240523
161039.SZ,2024-05-23,2024-05-24,PASS,etf_weekly_pullback,20240523
180301.SZ,2024-05-23,2024-05-24,PASS,etf_weekly_pullback,20240523
502003.SH,2024-05-23,2024-05-24,PASS,etf_weekly_pullback,20240523
508058.SH,2024-05-23,2024-05-24,PASS,etf_weekly_pullback,20240523
159948.SZ,2024-05-23,2024-05-24,PASS,etf_weekly_pullback,20240523
159952.SZ,2024-05-23,2024-05-24,PASS,etf_weekly_pullback,20240523
160607.SZ,2024-05-23,2024-05-24,PASS,etf_weekly_pullback,20240523
163801.SZ,2024-05-23,2024-05-24,PASS,etf_weekly_pullback,20240523
508077.SH,2024-05-23,2024-05-24,PASS,etf_weekly_pullback,20240523
515550.SH,2024-05-23,2024-05-24,PASS,etf_weekly_pullback,20240523
