code,select_time,trade_time,behave,strategy_name,date
159001.SZ,2025-12-18,2025-12-19,SKIP_WEEKLY_GAIN_TOO_LOW,etf_weekly_pullback,20251218
159003.SZ,2025-12-18,2025-12-19,SKIP_WEEKLY_GAIN_TOO_LOW,etf_weekly_pullback,20251218
159005.SZ,2025-12-18,2025-12-19,SKIP_WEEKLY_GAIN_TOO_LOW,etf_weekly_pullback,20251218
159601.SZ,2025-12-18,2025-12-19,SKIP_WEEKLY_GAIN_TOO_LOW,etf_weekly_pullback,20251218
159602.SZ,2025-12-18,2025-12-19,SKIP_WEEKLY_GAIN_TOO_LOW,etf_weekly_pullback,20251218
159603.SZ,2025-12-18,2025-12-19,SKIP_WEEKLY_GAIN_TOO_LOW,etf_weekly_pullback,20251218
159605.SZ,2025-12-18,2025-12-19,SKIP_WEEKLY_GAIN_TOO_LOW,etf_weekly_pullback,20251218
159606.SZ,2025-12-18,2025-12-19,SKIP_WEEKLY_GAIN_TOO_LOW,etf_weekly_pullback,20251218
159607.SZ,2025-12-18,2025-12-19,SKIP_WEEKLY_GAIN_TOO_LOW,etf_weekly_pullback,20251218
159608.SZ,2025-12-18,2025-12-19,SKIP_WEEKLY_GAIN_TOO_LOW,etf_weekly_pullback,20251218
159609.SZ,2025-12-18,2025-12-19,SKIP_RECENT_8W_NOT_POSITIVE,etf_weekly_pullback,20251218
159610.SZ,2025-12-18,2025-12-19,SKIP_WEEKLY_GAIN_TOO_LOW,etf_weekly_pullback,20251218
159611.SZ,2025-12-18,2025-12-19,SKIP_WEEKLY_GAIN_TOO_LOW,etf_weekly_pullback,20251218
159613.SZ,2025-12-18,2025-12-19,SKIP_WEEKLY_GAIN_TOO_LOW,etf_weekly_pullback,20251218
159615.SZ,2025-12-18,2025-12-19,SKIP_RECENT_8W_NOT_POSITIVE,etf_weekly_pullback,20251218
159616.SZ,2025-12-18,2025-12-19,SKIP_WEEKLY_GAIN_TOO_LOW,etf_weekly_pullback,20251218
159618.SZ,2025-12-18,2025-12-19,SKIP_RECENT_8W_NOT_POSITIVE,etf_weekly_pullback,20251218
159619.SZ,2025-12-18,2025-12-19,SKIP_WEEKLY_GAIN_TOO_LOW,etf_weekly_pullback,20251218
159623.SZ,2025-12-18,2025-12-19,SKIP_WEEKLY_GAIN_TOO_LOW,etf_weekly_pullback,20251218
159625.SZ,2025-12-18,2025-12-19,SKIP_WEEKLY_GAIN_TOO_LOW,etf_weekly_pullback,20251218
159628.SZ,2025-12-18,2025-12-19,SKIP_WEEKLY_GAIN_TOO_LOW,etf_weekly_pullback,20251218
159629.SZ,2025-12-18,2025-12-19,SKIP_WEEKLY_GAIN_TOO_LOW,etf_weekly_pullback,20251218
159631.SZ,2025-12-18,2025-12-19,SKIP_WEEKLY_GAIN_TOO_LOW,etf_weekly_pullback,20251218
159632.SZ,2025-12-18,2025-12-19,SKIP_WEEKLY_GAIN_TOO_LOW,etf_weekly_pullback,20251218
159633.SZ,2025-12-18,2025-12-19,SKIP_WEEKLY_GAIN_TOO_LOW,etf_weekly_pullback,20251218
159635.SZ,2025-12-18,2025-12-19,SKIP_WEEKLY_GAIN_TOO_LOW,etf_weekly_pullback,20251218
159636.SZ,2025-12-18,2025-12-19,SKIP_WEEKLY_GAIN_TOO_LOW,etf_weekly_pullback,20251218
159637.SZ,2025-12-18,2025-12-19,SKIP_RECENT_8W_NOT_POSITIVE,etf_weekly_pullback,20251218
159638.SZ,2025-12-18,2025-12-19,SKIP_WEEKLY_GAIN_TOO_LOW,etf_weekly_pullback,20251218
159639.SZ,2025-12-18,2025-12-19,SKIP_WEEKLY_GAIN_TOO_LOW,etf_weekly_pullback,20251218
