code,select_time,trade_time,behave,strategy_name,date
159001.SZ,2025-01-09,2025-01-10,SKIP_WEEKLY_GAIN_TOO_LOW,etf_weekly_pullback,20250109
159003.SZ,2025-01-09,2025-01-10,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20250109
159005.SZ,2025-01-09,2025-01-10,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20250109
159601.SZ,2025-01-09,2025-01-10,SKIP_WEEKLY_GAIN_TOO_LOW,etf_weekly_pullback,20250109
159602.SZ,2025-01-09,2025-01-10,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20250109
159603.SZ,2025-01-09,2025-01-10,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20250109
159605.SZ,2025-01-09,2025-01-10,SKIP_WEEKLY_GAIN_TOO_LOW,etf_weekly_pullback,20250109
159606.SZ,2025-01-09,2025-01-10,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20250109
159607.SZ,2025-01-09,2025-01-10,SKIP_WEEKLY_GAIN_TOO_LOW,etf_weekly_pullback,20250109
159608.SZ,2025-01-09,2025-01-10,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20250109
159609.SZ,2025-01-09,2025-01-10,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20250109
159610.SZ,2025-01-09,2025-01-10,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20250109
159611.SZ,2025-01-09,2025-01-10,SKIP_WEEKLY_GAIN_TOO_LOW,etf_weekly_pullback,20250109
159613.SZ,2025-01-09,2025-01-10,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20250109
159615.SZ,2025-01-09,2025-01-10,SKIP_WEEKLY_GAIN_TOO_LOW,etf_weekly_pullback,20250109
159616.SZ,2025-01-09,2025-01-10,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20250109
159618.SZ,2025-01-09,2025-01-10,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20250109
159619.SZ,2025-01-09,2025-01-10,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20250109
159623.SZ,2025-01-09,2025-01-10,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20250109
159625.SZ,2025-01-09,2025-01-10,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20250109
159628.SZ,2025-01-09,2025-01-10,SKIP_WEEKLY_GAIN_TOO_LOW,etf_weekly_pullback,20250109
159629.SZ,2025-01-09,2025-01-10,SKIP_WEEKLY_GAIN_TOO_LOW,etf_weekly_pullback,20250109
159631.SZ,2025-01-09,2025-01-10,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20250109
159632.SZ,2025-01-09,2025-01-10,SKIP_PULLBACK_3W_NOT_ALL_DOWN,etf_weekly_pullback,20250109
159633.SZ,2025-01-09,2025-01-10,SKIP_WEEKLY_GAIN_TOO_LOW,etf_weekly_pullback,20250109
159635.SZ,2025-01-09,2025-01-10,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20250109
159636.SZ,2025-01-09,2025-01-10,SKIP_WEEKLY_GAIN_TOO_LOW,etf_weekly_pullback,20250109
159637.SZ,2025-01-09,2025-01-10,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20250109
159638.SZ,2025-01-09,2025-01-10,SKIP_WEEKLY_GAIN_TOO_LOW,etf_weekly_pullback,20250109
159639.SZ,2025-01-09,2025-01-10,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20250109
159640.SZ,2025-01-09,2025-01-10,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20250109
159641.SZ,2025-01-09,2025-01-10,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20250109
159642.SZ,2025-01-09,2025-01-10,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20250109
159643.SZ,2025-01-09,2025-01-10,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20250109
159647.SZ,2025-01-09,2025-01-10,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20250109
159649.SZ,2025-01-09,2025-01-10,SKIP_WEEKLY_GAIN_TOO_LOW,etf_weekly_pullback,20250109
159650.SZ,2025-01-09,2025-01-10,SKIP_WEEKLY_GAIN_TOO_LOW,etf_weekly_pullback,20250109
159651.SZ,2025-01-09,2025-01-10,SKIP_WEEKLY_GAIN_TOO_LOW,etf_weekly_pullback,20250109
159655.SZ,2025-01-09,2025-01-10,SKIP_WEEKLY_GAIN_TOO_LOW,etf_weekly_pullback,20250109
159658.SZ,2025-01-09,2025-01-10,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20250109
159663.SZ,2025-01-09,2025-01-10,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20250109
159667.SZ,2025-01-09,2025-01-10,SKIP_TREND_NOT_UP,etf_weekly_pullback,20250109
159675.SZ,2025-01-09,2025-01-10,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20250109
159680.SZ,2025-01-09,2025-01-10,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20250109
159681.SZ,2025-01-09,2025-01-10,SKIP_WEEKLY_GAIN_TOO_LOW,etf_weekly_pullback,20250109
159682.SZ,2025-01-09,2025-01-10,SKIP_WEEKLY_GAIN_TOO_LOW,etf_weekly_pullback,20250109
159703.SZ,2025-01-09,2025-01-10,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20250109
159706.SZ,2025-01-09,2025-01-10,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20250109
159707.SZ,2025-01-09,2025-01-10,SKIP_WEEKLY_GAIN_TOO_LOW,etf_weekly_pullback,20250109
159708.SZ,2025-01-09,2025-01-10,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20250109
159709.SZ,2025-01-09,2025-01-10,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20250109
159712.SZ,2025-01-09,2025-01-10,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20250109
159713.SZ,2025-01-09,2025-01-10,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20250109
159715.SZ,2025-01-09,2025-01-10,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20250109
159718.SZ,2025-01-09,2025-01-10,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20250109
159720.SZ,2025-01-09,2025-01-10,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20250109
159725.SZ,2025-01-09,2025-01-10,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20250109
159726.SZ,2025-01-09,2025-01-10,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20250109
159729.SZ,2025-01-09,2025-01-10,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20250109
159730.SZ,2025-01-09,2025-01-10,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20250109
159732.SZ,2025-01-09,2025-01-10,SKIP_WEEKLY_GAIN_TOO_LOW,etf_weekly_pullback,20250109
159735.SZ,2025-01-09,2025-01-10,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20250109
159736.SZ,2025-01-09,2025-01-10,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20250109
159738.SZ,2025-01-09,2025-01-10,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20250109
159739.SZ,2025-01-09,2025-01-10,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20250109
159740.SZ,2025-01-09,2025-01-10,SKIP_WEEKLY_GAIN_TOO_LOW,etf_weekly_pullback,20250109
159741.SZ,2025-01-09,2025-01-10,SKIP_WEEKLY_GAIN_TOO_LOW,etf_weekly_pullback,20250109
159742.SZ,2025-01-09,2025-01-10,SKIP_WEEKLY_GAIN_TOO_LOW,etf_weekly_pullback,20250109
159743.SZ,2025-01-09,2025-01-10,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20250109
159745.SZ,2025-01-09,2025-01-10,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20250109
159747.SZ,2025-01-09,2025-01-10,SKIP_WEEKLY_GAIN_TOO_LOW,etf_weekly_pullback,20250109
