code,select_time,trade_time,behave,strategy_name,date
159663.SZ,2024-11-28,2024-11-29,PASS,etf_weekly_pullback,20241128
159667.SZ,2024-11-28,2024-11-29,PASS,etf_weekly_pullback,20241128
159738.SZ,2024-11-28,2024-11-29,PASS,etf_weekly_pullback,20241128
159739.SZ,2024-11-28,2024-11-29,PASS,etf_weekly_pullback,20241128
159752.SZ,2024-11-28,2024-11-29,PASS,etf_weekly_pullback,20241128
159755.SZ,2024-11-28,2024-11-29,PASS,etf_weekly_pullback,20241128
159757.SZ,2024-11-28,2024-11-29,PASS,etf_weekly_pullback,20241128
159767.SZ,2024-11-28,2024-11-29,PASS,etf_weekly_pullback,20241128
159770.SZ,2024-11-28,2024-11-29,PASS,etf_weekly_pullback,20241128
159775.SZ,2024-11-28,2024-11-29,PASS,etf_weekly_pullback,20241128
159778.SZ,2024-11-28,2024-11-29,PASS,etf_weekly_pullback,20241128
159795.SZ,2024-11-28,2024-11-29,PASS,etf_weekly_pullback,20241128
159796.SZ,2024-11-28,2024-11-29,PASS,etf_weekly_pullback,20241128
159819.SZ,2024-11-28,2024-11-29,PASS,etf_weekly_pullback,20241128
159840.SZ,2024-11-28,2024-11-29,PASS,etf_weekly_pullback,20241128
159852.SZ,2024-11-28,2024-11-29,PASS,etf_weekly_pullback,20241128
159872.SZ,2024-11-28,2024-11-29,PASS,etf_weekly_pullback,20241128
159888.SZ,2024-11-28,2024-11-29,PASS,etf_weekly_pullback,20241128
159889.SZ,2024-11-28,2024-11-29,PASS,etf_weekly_pullback,20241128
159890.SZ,2024-11-28,2024-11-29,PASS,etf_weekly_pullback,20241128
159899.SZ,2024-11-28,2024-11-29,PASS,etf_weekly_pullback,20241128
160225.SZ,2024-11-28,2024-11-29,PASS,etf_weekly_pullback,20241128
161024.SZ,2024-11-28,2024-11-29,PASS,etf_weekly_pullback,20241128
161027.SZ,2024-11-28,2024-11-29,PASS,etf_weekly_pullback,20241128
161033.SZ,2024-11-28,2024-11-29,PASS,etf_weekly_pullback,20241128
161631.SZ,2024-11-28,2024-11-29,PASS,etf_weekly_pullback,20241128
162703.SZ,2024-11-28,2024-11-29,PASS,etf_weekly_pullback,20241128
165525.SZ,2024-11-28,2024-11-29,PASS,etf_weekly_pullback,20241128
501016.SH,2024-11-28,2024-11-29,PASS,etf_weekly_pullback,20241128
501057.SH,2024-11-28,2024-11-29,PASS,etf_weekly_pullback,20241128
501058.SH,2024-11-28,2024-11-29,PASS,etf_weekly_pullback,20241128
501205.SH,2024-11-28,2024-11-29,PASS,etf_weekly_pullback,20241128
510770.SH,2024-11-28,2024-11-29,PASS,etf_weekly_pullback,20241128
512330.SH,2024-11-28,2024-11-29,PASS,etf_weekly_pullback,20241128
512680.SH,2024-11-28,2024-11-29,PASS,etf_weekly_pullback,20241128
512930.SH,2024-11-28,2024-11-29,PASS,etf_weekly_pullback,20241128
515000.SH,2024-11-28,2024-11-29,PASS,etf_weekly_pullback,20241128
515070.SH,2024-11-28,2024-11-29,PASS,etf_weekly_pullback,20241128
515230.SH,2024-11-28,2024-11-29,PASS,etf_weekly_pullback,20241128
515250.SH,2024-11-28,2024-11-29,PASS,etf_weekly_pullback,20241128
515530.SH,2024-11-28,2024-11-29,PASS,etf_weekly_pullback,20241128
515980.SH,2024-11-28,2024-11-29,PASS,etf_weekly_pullback,20241128
516050.SH,2024-11-28,2024-11-29,PASS,etf_weekly_pullback,20241128
516270.SH,2024-11-28,2024-11-29,PASS,etf_weekly_pullback,20241128
516510.SH,2024-11-28,2024-11-29,PASS,etf_weekly_pullback,20241128
516520.SH,2024-11-28,2024-11-29,PASS,etf_weekly_pullback,20241128
516630.SH,2024-11-28,2024-11-29,PASS,etf_weekly_pullback,20241128
516800.SH,2024-11-28,2024-11-29,PASS,etf_weekly_pullback,20241128
516850.SH,2024-11-28,2024-11-29,PASS,etf_weekly_pullback,20241128
516890.SH,2024-11-28,2024-11-29,PASS,etf_weekly_pullback,20241128
517390.SH,2024-11-28,2024-11-29,PASS,etf_weekly_pullback,20241128
561160.SH,2024-11-28,2024-11-29,PASS,etf_weekly_pullback,20241128
561910.SH,2024-11-28,2024-11-29,PASS,etf_weekly_pullback,20241128
562360.SH,2024-11-28,2024-11-29,PASS,etf_weekly_pullback,20241128
562500.SH,2024-11-28,2024-11-29,PASS,etf_weekly_pullback,20241128
562880.SH,2024-11-28,2024-11-29,PASS,etf_weekly_pullback,20241128
562910.SH,2024-11-28,2024-11-29,PASS,etf_weekly_pullback,20241128
588010.SH,2024-11-28,2024-11-29,PASS,etf_weekly_pullback,20241128
588160.SH,2024-11-28,2024-11-29,PASS,etf_weekly_pullback,20241128
502003.SH,2024-11-28,2024-11-29,PASS,etf_weekly_pullback,20241128
502053.SH,2024-11-28,2024-11-29,PASS,etf_weekly_pullback,20241128
163115.SZ,2024-11-28,2024-11-29,PASS,etf_weekly_pullback,20241128
502010.SH,2024-11-28,2024-11-29,PASS,etf_weekly_pullback,20241128
161031.SZ,2024-11-28,2024-11-29,PASS,etf_weekly_pullback,20241128
