code,select_time,trade_time,behave,strategy_name,date
510530.SH,2024-12-26,2024-12-27,PASS,etf_weekly_pullback,20241226
510550.SH,2024-12-26,2024-12-27,PASS,etf_weekly_pullback,20241226
510580.SH,2024-12-26,2024-12-27,PASS,etf_weekly_pullback,20241226
510590.SH,2024-12-26,2024-12-27,PASS,etf_weekly_pullback,20241226
510630.SH,2024-12-26,2024-12-27,PASS,etf_weekly_pullback,20241226
512100.SH,2024-12-26,2024-12-27,PASS,etf_weekly_pullback,20241226
512260.SH,2024-12-26,2024-12-27,PASS,etf_weekly_pullback,20241226
512500.SH,2024-12-26,2024-12-27,PASS,etf_weekly_pullback,20241226
512510.SH,2024-12-26,2024-12-27,PASS,etf_weekly_pullback,20241226
513590.SH,2024-12-26,2024-12-27,PASS,etf_weekly_pullback,20241226
515530.SH,2024-12-26,2024-12-27,PASS,etf_weekly_pullback,20241226
515560.SH,2024-12-26,2024-12-27,PASS,etf_weekly_pullback,20241226
515760.SH,2024-12-26,2024-12-27,PASS,etf_weekly_pullback,20241226
516100.SH,2024-12-26,2024-12-27,PASS,etf_weekly_pullback,20241226
516200.SH,2024-12-26,2024-12-27,PASS,etf_weekly_pullback,20241226
516300.SH,2024-12-26,2024-12-27,PASS,etf_weekly_pullback,20241226
516560.SH,2024-12-26,2024-12-27,PASS,etf_weekly_pullback,20241226
516860.SH,2024-12-26,2024-12-27,PASS,etf_weekly_pullback,20241226
517050.SH,2024-12-26,2024-12-27,PASS,etf_weekly_pullback,20241226
517200.SH,2024-12-26,2024-12-27,PASS,etf_weekly_pullback,20241226
517770.SH,2024-12-26,2024-12-27,PASS,etf_weekly_pullback,20241226
560010.SH,2024-12-26,2024-12-27,PASS,etf_weekly_pullback,20241226
560100.SH,2024-12-26,2024-12-27,PASS,etf_weekly_pullback,20241226
560110.SH,2024-12-26,2024-12-27,PASS,etf_weekly_pullback,20241226
561350.SH,2024-12-26,2024-12-27,PASS,etf_weekly_pullback,20241226
561590.SH,2024-12-26,2024-12-27,PASS,etf_weekly_pullback,20241226
562360.SH,2024-12-26,2024-12-27,PASS,etf_weekly_pullback,20241226
562500.SH,2024-12-26,2024-12-27,PASS,etf_weekly_pullback,20241226
562530.SH,2024-12-26,2024-12-27,PASS,etf_weekly_pullback,20241226
159677.SZ,2024-12-26,2024-12-27,PASS,etf_weekly_pullback,20241226
159793.SZ,2024-12-26,2024-12-27,PASS,etf_weekly_pullback,20241226
161039.SZ,2024-12-26,2024-12-27,PASS,etf_weekly_pullback,20241226
501215.SH,2024-12-26,2024-12-27,PASS,etf_weekly_pullback,20241226
502000.SH,2024-12-26,2024-12-27,PASS,etf_weekly_pullback,20241226
515590.SH,2024-12-26,2024-12-27,PASS,etf_weekly_pullback,20241226
516980.SH,2024-12-26,2024-12-27,PASS,etf_weekly_pullback,20241226
159728.SZ,2024-12-26,2024-12-27,PASS,etf_weekly_pullback,20241226
159821.SZ,2024-12-26,2024-12-27,PASS,etf_weekly_pullback,20241226
159907.SZ,2024-12-26,2024-12-27,PASS,etf_weekly_pullback,20241226
502010.SH,2024-12-26,2024-12-27,PASS,etf_weekly_pullback,20241226
159918.SZ,2024-12-26,2024-12-27,PASS,etf_weekly_pullback,20241226
515190.SH,2024-12-26,2024-12-27,PASS,etf_weekly_pullback,20241226
