code,select_time,trade_time,behave,strategy_name,date
159001.SZ,2024-01-11,2024-01-12,SKIP_WEEKLY_GAIN_TOO_LOW,etf_weekly_pullback,20240111
159003.SZ,2024-01-11,2024-01-12,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20240111
159005.SZ,2024-01-11,2024-01-12,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20240111
159601.SZ,2024-01-11,2024-01-12,SKIP_WEEKLY_GAIN_TOO_LOW,etf_weekly_pullback,20240111
159602.SZ,2024-01-11,2024-01-12,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20240111
159603.SZ,2024-01-11,2024-01-12,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20240111
159605.SZ,2024-01-11,2024-01-12,SKIP_RECENT_8W_NOT_POSITIVE,etf_weekly_pullback,20240111
159606.SZ,2024-01-11,2024-01-12,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20240111
159607.SZ,2024-01-11,2024-01-12,SKIP_RECENT_8W_NOT_POSITIVE,etf_weekly_pullback,20240111
159608.SZ,2024-01-11,2024-01-12,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20240111
159609.SZ,2024-01-11,2024-01-12,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20240111
159610.SZ,2024-01-11,2024-01-12,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20240111
159611.SZ,2024-01-11,2024-01-12,SKIP_WEEKLY_GAIN_TOO_LOW,etf_weekly_pullback,20240111
159613.SZ,2024-01-11,2024-01-12,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20240111
159615.SZ,2024-01-11,2024-01-12,SKIP_RECENT_8W_NOT_POSITIVE,etf_weekly_pullback,20240111
159616.SZ,2024-01-11,2024-01-12,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20240111
159618.SZ,2024-01-11,2024-01-12,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20240111
159619.SZ,2024-01-11,2024-01-12,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20240111
159623.SZ,2024-01-11,2024-01-12,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20240111
159625.SZ,2024-01-11,2024-01-12,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20240111
159628.SZ,2024-01-11,2024-01-12,SKIP_WEEKLY_GAIN_TOO_LOW,etf_weekly_pullback,20240111
159629.SZ,2024-01-11,2024-01-12,SKIP_WEEKLY_GAIN_TOO_LOW,etf_weekly_pullback,20240111
159631.SZ,2024-01-11,2024-01-12,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20240111
159632.SZ,2024-01-11,2024-01-12,SKIP_PULLBACK_3W_NOT_ALL_DOWN,etf_weekly_pullback,20240111
159633.SZ,2024-01-11,2024-01-12,SKIP_WEEKLY_GAIN_TOO_LOW,etf_weekly_pullback,20240111
159635.SZ,2024-01-11,2024-01-12,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20240111
159636.SZ,2024-01-11,2024-01-12,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20240111
159637.SZ,2024-01-11,2024-01-12,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20240111
159638.SZ,2024-01-11,2024-01-12,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20240111
159639.SZ,2024-01-11,2024-01-12,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20240111
159640.SZ,2024-01-11,2024-01-12,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20240111
159641.SZ,2024-01-11,2024-01-12,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20240111
159642.SZ,2024-01-11,2024-01-12,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20240111
159643.SZ,2024-01-11,2024-01-12,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20240111
159647.SZ,2024-01-11,2024-01-12,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20240111
159649.SZ,2024-01-11,2024-01-12,SKIP_WEEKLY_GAIN_TOO_LOW,etf_weekly_pullback,20240111
159650.SZ,2024-01-11,2024-01-12,SKIP_WEEKLY_GAIN_TOO_LOW,etf_weekly_pullback,20240111
159651.SZ,2024-01-11,2024-01-12,SKIP_WEEKLY_GAIN_TOO_LOW,etf_weekly_pullback,20240111
159655.SZ,2024-01-11,2024-01-12,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20240111
159658.SZ,2024-01-11,2024-01-12,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20240111
159663.SZ,2024-01-11,2024-01-12,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20240111
159667.SZ,2024-01-11,2024-01-12,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20240111
159675.SZ,2024-01-11,2024-01-12,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20240111
159680.SZ,2024-01-11,2024-01-12,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20240111
159681.SZ,2024-01-11,2024-01-12,SKIP_NOT_ENOUGH_TRADING_DAYS,etf_weekly_pullback,20240111
159682.SZ,2024-01-11,2024-01-12,SKIP_NOT_ENOUGH_TRADING_DAYS,etf_weekly_pullback,20240111
159703.SZ,2024-01-11,2024-01-12,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20240111
159706.SZ,2024-01-11,2024-01-12,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20240111
159707.SZ,2024-01-11,2024-01-12,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20240111
159708.SZ,2024-01-11,2024-01-12,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20240111
159709.SZ,2024-01-11,2024-01-12,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20240111
159712.SZ,2024-01-11,2024-01-12,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20240111
159713.SZ,2024-01-11,2024-01-12,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20240111
159715.SZ,2024-01-11,2024-01-12,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20240111
159718.SZ,2024-01-11,2024-01-12,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20240111
159720.SZ,2024-01-11,2024-01-12,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20240111
