code,select_time,trade_time,behave,strategy_name,date
159655.SZ,2024-12-19,2024-12-20,PASS,etf_weekly_pullback,20241219
159663.SZ,2024-12-19,2024-12-20,PASS,etf_weekly_pullback,20241219
159667.SZ,2024-12-19,2024-12-20,PASS,etf_weekly_pullback,20241219
159770.SZ,2024-12-19,2024-12-20,PASS,etf_weekly_pullback,20241219
159805.SZ,2024-12-19,2024-12-20,PASS,etf_weekly_pullback,20241219
159851.SZ,2024-12-19,2024-12-20,PASS,etf_weekly_pullback,20241219
510760.SH,2024-12-19,2024-12-20,PASS,etf_weekly_pullback,20241219
512980.SH,2024-12-19,2024-12-20,PASS,etf_weekly_pullback,20241219
515210.SH,2024-12-19,2024-12-20,PASS,etf_weekly_pullback,20241219
516100.SH,2024-12-19,2024-12-20,PASS,etf_weekly_pullback,20241219
516860.SH,2024-12-19,2024-12-20,PASS,etf_weekly_pullback,20241219
517770.SH,2024-12-19,2024-12-20,PASS,etf_weekly_pullback,20241219
562360.SH,2024-12-19,2024-12-20,PASS,etf_weekly_pullback,20241219
562500.SH,2024-12-19,2024-12-20,PASS,etf_weekly_pullback,20241219
513030.SH,2024-12-19,2024-12-20,PASS,etf_weekly_pullback,20241219
