code,select_time,trade_time,behave,strategy_name,date
159625.SZ,2025-11-06,2025-11-07,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20251106
159628.SZ,2025-11-06,2025-11-07,SKIP_PULLBACK_3W_NOT_ALL_DOWN,etf_weekly_pullback,20251106
159629.SZ,2025-11-06,2025-11-07,SKIP_PULLBACK_3W_NOT_ALL_DOWN,etf_weekly_pullback,20251106
159631.SZ,2025-11-06,2025-11-07,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20251106
159632.SZ,2025-11-06,2025-11-07,SKIP_PULLBACK_3W_NOT_ALL_DOWN,etf_weekly_pullback,20251106
159633.SZ,2025-11-06,2025-11-07,SKIP_WEEKLY_GAIN_TOO_LOW,etf_weekly_pullback,20251106
159635.SZ,2025-11-06,2025-11-07,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20251106
159636.SZ,2025-11-06,2025-11-07,SKIP_RECENT_8W_NOT_POSITIVE,etf_weekly_pullback,20251106
159637.SZ,2025-11-06,2025-11-07,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20251106
159638.SZ,2025-11-06,2025-11-07,SKIP_TREND_NOT_UP,etf_weekly_pullback,20251106
159639.SZ,2025-11-06,2025-11-07,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20251106
159640.SZ,2025-11-06,2025-11-07,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20251106
159641.SZ,2025-11-06,2025-11-07,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20251106
159642.SZ,2025-11-06,2025-11-07,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20251106
159643.SZ,2025-11-06,2025-11-07,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20251106
159647.SZ,2025-11-06,2025-11-07,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20251106
159649.SZ,2025-11-06,2025-11-07,SKIP_WEEKLY_GAIN_TOO_LOW,etf_weekly_pullback,20251106
159650.SZ,2025-11-06,2025-11-07,SKIP_WEEKLY_GAIN_TOO_LOW,etf_weekly_pullback,20251106
159651.SZ,2025-11-06,2025-11-07,SKIP_WEEKLY_GAIN_TOO_LOW,etf_weekly_pullback,20251106
159655.SZ,2025-11-06,2025-11-07,SKIP_PULLBACK_3W_NOT_ALL_DOWN,etf_weekly_pullback,20251106
159658.SZ,2025-11-06,2025-11-07,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20251106
159663.SZ,2025-11-06,2025-11-07,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20251106
159667.SZ,2025-11-06,2025-11-07,SKIP_PULLBACK_3W_NOT_ALL_DOWN,etf_weekly_pullback,20251106
159675.SZ,2025-11-06,2025-11-07,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20251106
159680.SZ,2025-11-06,2025-11-07,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20251106
159681.SZ,2025-11-06,2025-11-07,SKIP_PULLBACK_3W_NOT_ALL_DOWN,etf_weekly_pullback,20251106
159682.SZ,2025-11-06,2025-11-07,SKIP_PULLBACK_3W_NOT_ALL_DOWN,etf_weekly_pullback,20251106
159703.SZ,2025-11-06,2025-11-07,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20251106
159706.SZ,2025-11-06,2025-11-07,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20251106
159707.SZ,2025-11-06,2025-11-07,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20251106
159708.SZ,2025-11-06,2025-11-07,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20251106
159709.SZ,2025-11-06,2025-11-07,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20251106
159712.SZ,2025-11-06,2025-11-07,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20251106
159713.SZ,2025-11-06,2025-11-07,SKIP_PULLBACK_3W_NOT_ALL_DOWN,etf_weekly_pullback,20251106
159715.SZ,2025-11-06,2025-11-07,SKIP_PULLBACK_3W_NOT_ALL_DOWN,etf_weekly_pullback,20251106
159718.SZ,2025-11-06,2025-11-07,SKIP_WEEKLY_GAIN_TOO_LOW,etf_weekly_pullback,20251106
159720.SZ,2025-11-06,2025-11-07,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20251106
159725.SZ,2025-11-06,2025-11-07,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20251106
159726.SZ,2025-11-06,2025-11-07,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20251106
159729.SZ,2025-11-06,2025-11-07,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20251106
159730.SZ,2025-11-06,2025-11-07,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20251106
159732.SZ,2025-11-06,2025-11-07,SKIP_TREND_NOT_UP,etf_weekly_pullback,20251106
159735.SZ,2025-11-06,2025-11-07,SKIP_WEEKLY_GAIN_TOO_LOW,etf_weekly_pullback,20251106
159736.SZ,2025-11-06,2025-11-07,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20251106
159738.SZ,2025-11-06,2025-11-07,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20251106
159739.SZ,2025-11-06,2025-11-07,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20251106
159740.SZ,2025-11-06,2025-11-07,SKIP_RECENT_8W_NOT_POSITIVE,etf_weekly_pullback,20251106
159741.SZ,2025-11-06,2025-11-07,SKIP_RECENT_8W_NOT_POSITIVE,etf_weekly_pullback,20251106
159742.SZ,2025-11-06,2025-11-07,SKIP_TREND_NOT_UP,etf_weekly_pullback,20251106
159743.SZ,2025-11-06,2025-11-07,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20251106
159745.SZ,2025-11-06,2025-11-07,SKIP_PULLBACK_3W_NOT_ALL_DOWN,etf_weekly_pullback,20251106
159747.SZ,2025-11-06,2025-11-07,SKIP_RECENT_8W_NOT_POSITIVE,etf_weekly_pullback,20251106
159748.SZ,2025-11-06,2025-11-07,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20251106
159751.SZ,2025-11-06,2025-11-07,SKIP_RECENT_8W_NOT_POSITIVE,etf_weekly_pullback,20251106
159752.SZ,2025-11-06,2025-11-07,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20251106
159755.SZ,2025-11-06,2025-11-07,SKIP_PULLBACK_3W_NOT_ALL_DOWN,etf_weekly_pullback,20251106
159757.SZ,2025-11-06,2025-11-07,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20251106
159758.SZ,2025-11-06,2025-11-07,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20251106
159760.SZ,2025-11-06,2025-11-07,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20251106
159761.SZ,2025-11-06,2025-11-07,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20251106
159763.SZ,2025-11-06,2025-11-07,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20251106
159766.SZ,2025-11-06,2025-11-07,SKIP_PULLBACK_3W_NOT_ALL_DOWN,etf_weekly_pullback,20251106
159767.SZ,2025-11-06,2025-11-07,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20251106
159768.SZ,2025-11-06,2025-11-07,SKIP_RECENT_8W_NOT_POSITIVE,etf_weekly_pullback,20251106
159770.SZ,2025-11-06,2025-11-07,SKIP_RECENT_8W_NOT_POSITIVE,etf_weekly_pullback,20251106
159773.SZ,2025-11-06,2025-11-07,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20251106
159775.SZ,2025-11-06,2025-11-07,SKIP_PULLBACK_3W_NOT_ALL_DOWN,etf_weekly_pullback,20251106
159776.SZ,2025-11-06,2025-11-07,SKIP_RECENT_8W_NOT_POSITIVE,etf_weekly_pullback,20251106
159778.SZ,2025-11-06,2025-11-07,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20251106
159779.SZ,2025-11-06,2025-11-07,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20251106
159780.SZ,2025-11-06,2025-11-07,SKIP_PULLBACK_3W_NOT_ALL_DOWN,etf_weekly_pullback,20251106
159781.SZ,2025-11-06,2025-11-07,SKIP_PULLBACK_3W_NOT_ALL_DOWN,etf_weekly_pullback,20251106
159782.SZ,2025-11-06,2025-11-07,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20251106
159783.SZ,2025-11-06,2025-11-07,SKIP_PULLBACK_3W_NOT_ALL_DOWN,etf_weekly_pullback,20251106
159786.SZ,2025-11-06,2025-11-07,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20251106
159787.SZ,2025-11-06,2025-11-07,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20251106
159788.SZ,2025-11-06,2025-11-07,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20251106
159790.SZ,2025-11-06,2025-11-07,SKIP_PULLBACK_3W_NOT_ALL_DOWN,etf_weekly_pullback,20251106
159792.SZ,2025-11-06,2025-11-07,SKIP_RECENT_8W_NOT_POSITIVE,etf_weekly_pullback,20251106
159795.SZ,2025-11-06,2025-11-07,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20251106
159796.SZ,2025-11-06,2025-11-07,SKIP_PULLBACK_3W_NOT_ALL_DOWN,etf_weekly_pullback,20251106
159797.SZ,2025-11-06,2025-11-07,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20251106
159798.SZ,2025-11-06,2025-11-07,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20251106
159801.SZ,2025-11-06,2025-11-07,SKIP_TREND_NOT_UP,etf_weekly_pullback,20251106
159804.SZ,2025-11-06,2025-11-07,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20251106
159805.SZ,2025-11-06,2025-11-07,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20251106
159806.SZ,2025-11-06,2025-11-07,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20251106
159807.SZ,2025-11-06,2025-11-07,SKIP_TREND_NOT_UP,etf_weekly_pullback,20251106
159808.SZ,2025-11-06,2025-11-07,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20251106
159810.SZ,2025-11-06,2025-11-07,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20251106
159811.SZ,2025-11-06,2025-11-07,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20251106
159812.SZ,2025-11-06,2025-11-07,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20251106
159813.SZ,2025-11-06,2025-11-07,SKIP_TREND_NOT_UP,etf_weekly_pullback,20251106
159814.SZ,2025-11-06,2025-11-07,SKIP_PULLBACK_3W_NOT_ALL_DOWN,etf_weekly_pullback,20251106
159819.SZ,2025-11-06,2025-11-07,SKIP_TREND_NOT_UP,etf_weekly_pullback,20251106
159820.SZ,2025-11-06,2025-11-07,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20251106
159822.SZ,2025-11-06,2025-11-07,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20251106
159824.SZ,2025-11-06,2025-11-07,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20251106
159825.SZ,2025-11-06,2025-11-07,SKIP_WEEKLY_GAIN_TOO_LOW,etf_weekly_pullback,20251106
159827.SZ,2025-11-06,2025-11-07,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20251106
159828.SZ,2025-11-06,2025-11-07,SKIP_WEEKLY_GAIN_TOO_LOW,etf_weekly_pullback,20251106
159830.SZ,2025-11-06,2025-11-07,PASS,etf_weekly_pullback,20251106
159831.SZ,2025-11-06,2025-11-07,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20251106
159834.SZ,2025-11-06,2025-11-07,PASS,etf_weekly_pullback,20251106
159835.SZ,2025-11-06,2025-11-07,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20251106
159836.SZ,2025-11-06,2025-11-07,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20251106
159837.SZ,2025-11-06,2025-11-07,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20251106
159838.SZ,2025-11-06,2025-11-07,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20251106
159839.SZ,2025-11-06,2025-11-07,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20251106
159840.SZ,2025-11-06,2025-11-07,SKIP_PULLBACK_3W_NOT_ALL_DOWN,etf_weekly_pullback,20251106
159841.SZ,2025-11-06,2025-11-07,SKIP_RECENT_8W_NOT_POSITIVE,etf_weekly_pullback,20251106
159842.SZ,2025-11-06,2025-11-07,SKIP_RECENT_8W_NOT_POSITIVE,etf_weekly_pullback,20251106
159843.SZ,2025-11-06,2025-11-07,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20251106
159845.SZ,2025-11-06,2025-11-07,SKIP_PULLBACK_3W_NOT_ALL_DOWN,etf_weekly_pullback,20251106
159847.SZ,2025-11-06,2025-11-07,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20251106
159848.SZ,2025-11-06,2025-11-07,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20251106
159849.SZ,2025-11-06,2025-11-07,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20251106
159850.SZ,2025-11-06,2025-11-07,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20251106
159851.SZ,2025-11-06,2025-11-07,SKIP_RECENT_8W_NOT_POSITIVE,etf_weekly_pullback,20251106
159852.SZ,2025-11-06,2025-11-07,SKIP_RECENT_8W_NOT_POSITIVE,etf_weekly_pullback,20251106
159855.SZ,2025-11-06,2025-11-07,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20251106
159856.SZ,2025-11-06,2025-11-07,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20251106
159857.SZ,2025-11-06,2025-11-07,SKIP_PULLBACK_3W_NOT_ALL_DOWN,etf_weekly_pullback,20251106
159858.SZ,2025-11-06,2025-11-07,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20251106
159859.SZ,2025-11-06,2025-11-07,SKIP_WEEKLY_GAIN_TOO_LOW,etf_weekly_pullback,20251106
159861.SZ,2025-11-06,2025-11-07,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20251106
159863.SZ,2025-11-06,2025-11-07,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20251106
159864.SZ,2025-11-06,2025-11-07,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20251106
159865.SZ,2025-11-06,2025-11-07,SKIP_WEEKLY_GAIN_TOO_LOW,etf_weekly_pullback,20251106
159866.SZ,2025-11-06,2025-11-07,SKIP_PULLBACK_3W_NOT_ALL_DOWN,etf_weekly_pullback,20251106
159867.SZ,2025-11-06,2025-11-07,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20251106
159869.SZ,2025-11-06,2025-11-07,SKIP_RECENT_8W_NOT_POSITIVE,etf_weekly_pullback,20251106
159870.SZ,2025-11-06,2025-11-07,SKIP_PULLBACK_3W_NOT_ALL_DOWN,etf_weekly_pullback,20251106
159871.SZ,2025-11-06,2025-11-07,SKIP_PULLBACK_3W_NOT_ALL_DOWN,etf_weekly_pullback,20251106
159872.SZ,2025-11-06,2025-11-07,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20251106
159873.SZ,2025-11-06,2025-11-07,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20251106
159875.SZ,2025-11-06,2025-11-07,SKIP_PULLBACK_3W_NOT_ALL_DOWN,etf_weekly_pullback,20251106
159876.SZ,2025-11-06,2025-11-07,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20251106
159880.SZ,2025-11-06,2025-11-07,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20251106
159881.SZ,2025-11-06,2025-11-07,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20251106
159883.SZ,2025-11-06,2025-11-07,SKIP_WEEKLY_GAIN_TOO_LOW,etf_weekly_pullback,20251106
159885.SZ,2025-11-06,2025-11-07,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20251106
159886.SZ,2025-11-06,2025-11-07,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20251106
159887.SZ,2025-11-06,2025-11-07,SKIP_TREND_NOT_UP,etf_weekly_pullback,20251106
159888.SZ,2025-11-06,2025-11-07,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20251106
159889.SZ,2025-11-06,2025-11-07,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20251106
159890.SZ,2025-11-06,2025-11-07,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20251106
159891.SZ,2025-11-06,2025-11-07,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20251106
159892.SZ,2025-11-06,2025-11-07,SKIP_RECENT_8W_NOT_POSITIVE,etf_weekly_pullback,20251106
159898.SZ,2025-11-06,2025-11-07,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20251106
159899.SZ,2025-11-06,2025-11-07,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20251106
159901.SZ,2025-11-06,2025-11-07,SKIP_PULLBACK_3W_NOT_ALL_DOWN,etf_weekly_pullback,20251106
159902.SZ,2025-11-06,2025-11-07,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20251106
159903.SZ,2025-11-06,2025-11-07,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20251106
159905.SZ,2025-11-06,2025-11-07,SKIP_WEEKLY_GAIN_TOO_LOW,etf_weekly_pullback,20251106
159906.SZ,2025-11-06,2025-11-07,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20251106
159908.SZ,2025-11-06,2025-11-07,SKIP_PULLBACK_3W_NOT_ALL_DOWN,etf_weekly_pullback,20251106
159909.SZ,2025-11-06,2025-11-07,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20251106
159910.SZ,2025-11-06,2025-11-07,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20251106
159912.SZ,2025-11-06,2025-11-07,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20251106
159915.SZ,2025-11-06,2025-11-07,SKIP_PULLBACK_3W_NOT_ALL_DOWN,etf_weekly_pullback,20251106
159919.SZ,2025-11-06,2025-11-07,SKIP_PULLBACK_3W_NOT_ALL_DOWN,etf_weekly_pullback,20251106
159920.SZ,2025-11-06,2025-11-07,SKIP_TREND_NOT_UP,etf_weekly_pullback,20251106
159922.SZ,2025-11-06,2025-11-07,SKIP_PULLBACK_3W_NOT_ALL_DOWN,etf_weekly_pullback,20251106
159923.SZ,2025-11-06,2025-11-07,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20251106
159928.SZ,2025-11-06,2025-11-07,SKIP_WEEKLY_GAIN_TOO_LOW,etf_weekly_pullback,20251106
159929.SZ,2025-11-06,2025-11-07,SKIP_WEEKLY_GAIN_TOO_LOW,etf_weekly_pullback,20251106
159930.SZ,2025-11-06,2025-11-07,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20251106
159931.SZ,2025-11-06,2025-11-07,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20251106
159934.SZ,2025-11-06,2025-11-07,PASS,etf_weekly_pullback,20251106
159935.SZ,2025-11-06,2025-11-07,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20251106
159936.SZ,2025-11-06,2025-11-07,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20251106
159937.SZ,2025-11-06,2025-11-07,PASS,etf_weekly_pullback,20251106
159938.SZ,2025-11-06,2025-11-07,SKIP_WEEKLY_GAIN_TOO_LOW,etf_weekly_pullback,20251106
159939.SZ,2025-11-06,2025-11-07,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20251106
159940.SZ,2025-11-06,2025-11-07,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20251106
159941.SZ,2025-11-06,2025-11-07,SKIP_PULLBACK_3W_NOT_ALL_DOWN,etf_weekly_pullback,20251106
159943.SZ,2025-11-06,2025-11-07,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20251106
159944.SZ,2025-11-06,2025-11-07,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20251106
159945.SZ,2025-11-06,2025-11-07,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20251106
159949.SZ,2025-11-06,2025-11-07,SKIP_PULLBACK_3W_NOT_ALL_DOWN,etf_weekly_pullback,20251106
159954.SZ,2025-11-06,2025-11-07,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20251106
159956.SZ,2025-11-06,2025-11-07,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20251106
159957.SZ,2025-11-06,2025-11-07,SKIP_PULLBACK_3W_NOT_ALL_DOWN,etf_weekly_pullback,20251106
159958.SZ,2025-11-06,2025-11-07,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20251106
159959.SZ,2025-11-06,2025-11-07,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20251106
159960.SZ,2025-11-06,2025-11-07,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20251106
159964.SZ,2025-11-06,2025-11-07,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20251106
159965.SZ,2025-11-06,2025-11-07,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20251106
159966.SZ,2025-11-06,2025-11-07,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20251106
159967.SZ,2025-11-06,2025-11-07,SKIP_PULLBACK_3W_NOT_ALL_DOWN,etf_weekly_pullback,20251106
159968.SZ,2025-11-06,2025-11-07,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20251106
159969.SZ,2025-11-06,2025-11-07,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20251106
159971.SZ,2025-11-06,2025-11-07,SKIP_PULLBACK_3W_NOT_ALL_DOWN,etf_weekly_pullback,20251106
159972.SZ,2025-11-06,2025-11-07,SKIP_WEEKLY_GAIN_TOO_LOW,etf_weekly_pullback,20251106
159974.SZ,2025-11-06,2025-11-07,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20251106
159975.SZ,2025-11-06,2025-11-07,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20251106
159977.SZ,2025-11-06,2025-11-07,SKIP_RECENT_8W_NOT_POSITIVE,etf_weekly_pullback,20251106
159980.SZ,2025-11-06,2025-11-07,SKIP_WEEKLY_GAIN_TOO_LOW,etf_weekly_pullback,20251106
159981.SZ,2025-11-06,2025-11-07,SKIP_WEEKLY_GAIN_TOO_LOW,etf_weekly_pullback,20251106
159982.SZ,2025-11-06,2025-11-07,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20251106
159985.SZ,2025-11-06,2025-11-07,SKIP_WEEKLY_GAIN_TOO_LOW,etf_weekly_pullback,20251106
159991.SZ,2025-11-06,2025-11-07,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20251106
159992.SZ,2025-11-06,2025-11-07,SKIP_WEEKLY_GAIN_TOO_LOW,etf_weekly_pullback,20251106
159993.SZ,2025-11-06,2025-11-07,SKIP_TREND_NOT_UP,etf_weekly_pullback,20251106
159994.SZ,2025-11-06,2025-11-07,SKIP_PULLBACK_3W_NOT_ALL_DOWN,etf_weekly_pullback,20251106
159995.SZ,2025-11-06,2025-11-07,SKIP_TREND_NOT_UP,etf_weekly_pullback,20251106
159996.SZ,2025-11-06,2025-11-07,SKIP_PULLBACK_3W_NOT_ALL_DOWN,etf_weekly_pullback,20251106
159997.SZ,2025-11-06,2025-11-07,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20251106
159998.SZ,2025-11-06,2025-11-07,SKIP_TREND_NOT_UP,etf_weekly_pullback,20251106
160119.SZ,2025-11-06,2025-11-07,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20251106
160140.SZ,2025-11-06,2025-11-07,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20251106
160216.SZ,2025-11-06,2025-11-07,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20251106
160219.SZ,2025-11-06,2025-11-07,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20251106
160221.SZ,2025-11-06,2025-11-07,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20251106
160222.SZ,2025-11-06,2025-11-07,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20251106
160223.SZ,2025-11-06,2025-11-07,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20251106
160225.SZ,2025-11-06,2025-11-07,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20251106
160416.SZ,2025-11-06,2025-11-07,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20251106
160505.SZ,2025-11-06,2025-11-07,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20251106
160625.SZ,2025-11-06,2025-11-07,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20251106
160628.SZ,2025-11-06,2025-11-07,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20251106
160630.SZ,2025-11-06,2025-11-07,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20251106
160631.SZ,2025-11-06,2025-11-07,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20251106
160632.SZ,2025-11-06,2025-11-07,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20251106
160643.SZ,2025-11-06,2025-11-07,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20251106
160706.SZ,2025-11-06,2025-11-07,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20251106
160716.SZ,2025-11-06,2025-11-07,SKIP_LOW_LIQUIDITY,etf_weekly_pullback,20251106
