code,select_time,trade_time,behave,strategy_name,date
159928.SZ,2024-03-07,2024-03-08,PASS,etf_weekly_pullback,20240307
159931.SZ,2024-03-07,2024-03-08,PASS,etf_weekly_pullback,20240307
159940.SZ,2024-03-07,2024-03-08,PASS,etf_weekly_pullback,20240307
159941.SZ,2024-03-07,2024-03-08,PASS,etf_weekly_pullback,20240307
159960.SZ,2024-03-07,2024-03-08,PASS,etf_weekly_pullback,20240307
160625.SZ,2024-03-07,2024-03-08,PASS,etf_weekly_pullback,20240307
165525.SZ,2024-03-07,2024-03-08,PASS,etf_weekly_pullback,20240307
167301.SZ,2024-03-07,2024-03-08,PASS,etf_weekly_pullback,20240307
501025.SH,2024-03-07,2024-03-08,PASS,etf_weekly_pullback,20240307
501050.SH,2024-03-07,2024-03-08,PASS,etf_weekly_pullback,20240307
510230.SH,2024-03-07,2024-03-08,PASS,etf_weekly_pullback,20240307
510630.SH,2024-03-07,2024-03-08,PASS,etf_weekly_pullback,20240307
510650.SH,2024-03-07,2024-03-08,PASS,etf_weekly_pullback,20240307
510810.SH,2024-03-07,2024-03-08,PASS,etf_weekly_pullback,20240307
510900.SH,2024-03-07,2024-03-08,PASS,etf_weekly_pullback,20240307
512070.SH,2024-03-07,2024-03-08,PASS,etf_weekly_pullback,20240307
512640.SH,2024-03-07,2024-03-08,PASS,etf_weekly_pullback,20240307
515170.SH,2024-03-07,2024-03-08,PASS,etf_weekly_pullback,20240307
515710.SH,2024-03-07,2024-03-08,PASS,etf_weekly_pullback,20240307
516530.SH,2024-03-07,2024-03-08,PASS,etf_weekly_pullback,20240307
516910.SH,2024-03-07,2024-03-08,PASS,etf_weekly_pullback,20240307
517900.SH,2024-03-07,2024-03-08,PASS,etf_weekly_pullback,20240307
560680.SH,2024-03-07,2024-03-08,PASS,etf_weekly_pullback,20240307
561320.SH,2024-03-07,2024-03-08,PASS,etf_weekly_pullback,20240307
159662.SZ,2024-03-07,2024-03-08,PASS,etf_weekly_pullback,20240307
159862.SZ,2024-03-07,2024-03-08,PASS,etf_weekly_pullback,20240307
159933.SZ,2024-03-07,2024-03-08,PASS,etf_weekly_pullback,20240307
