code,select_time,trade_time,behave,strategy_name,date
159603.SZ,2024-03-28,2024-03-29,PASS,etf_weekly_pullback,20240328
159606.SZ,2024-03-28,2024-03-29,PASS,etf_weekly_pullback,20240328
159610.SZ,2024-03-28,2024-03-29,PASS,etf_weekly_pullback,20240328
159623.SZ,2024-03-28,2024-03-29,PASS,etf_weekly_pullback,20240328
159631.SZ,2024-03-28,2024-03-29,PASS,etf_weekly_pullback,20240328
159663.SZ,2024-03-28,2024-03-29,PASS,etf_weekly_pullback,20240328
159667.SZ,2024-03-28,2024-03-29,PASS,etf_weekly_pullback,20240328
159675.SZ,2024-03-28,2024-03-29,PASS,etf_weekly_pullback,20240328
159681.SZ,2024-03-28,2024-03-29,PASS,etf_weekly_pullback,20240328
159682.SZ,2024-03-28,2024-03-29,PASS,etf_weekly_pullback,20240328
159706.SZ,2024-03-28,2024-03-29,PASS,etf_weekly_pullback,20240328
159709.SZ,2024-03-28,2024-03-29,PASS,etf_weekly_pullback,20240328
159726.SZ,2024-03-28,2024-03-29,PASS,etf_weekly_pullback,20240328
159736.SZ,2024-03-28,2024-03-29,PASS,etf_weekly_pullback,20240328
159752.SZ,2024-03-28,2024-03-29,PASS,etf_weekly_pullback,20240328
159758.SZ,2024-03-28,2024-03-29,PASS,etf_weekly_pullback,20240328
159770.SZ,2024-03-28,2024-03-29,PASS,etf_weekly_pullback,20240328
159780.SZ,2024-03-28,2024-03-29,PASS,etf_weekly_pullback,20240328
159781.SZ,2024-03-28,2024-03-29,PASS,etf_weekly_pullback,20240328
159782.SZ,2024-03-28,2024-03-29,PASS,etf_weekly_pullback,20240328
159783.SZ,2024-03-28,2024-03-29,PASS,etf_weekly_pullback,20240328
159790.SZ,2024-03-28,2024-03-29,PASS,etf_weekly_pullback,20240328
159807.SZ,2024-03-28,2024-03-29,PASS,etf_weekly_pullback,20240328
159808.SZ,2024-03-28,2024-03-29,PASS,etf_weekly_pullback,20240328
159810.SZ,2024-03-28,2024-03-29,PASS,etf_weekly_pullback,20240328
159814.SZ,2024-03-28,2024-03-29,PASS,etf_weekly_pullback,20240328
159820.SZ,2024-03-28,2024-03-29,PASS,etf_weekly_pullback,20240328
159843.SZ,2024-03-28,2024-03-29,PASS,etf_weekly_pullback,20240328
159861.SZ,2024-03-28,2024-03-29,PASS,etf_weekly_pullback,20240328
159870.SZ,2024-03-28,2024-03-29,PASS,etf_weekly_pullback,20240328
159885.SZ,2024-03-28,2024-03-29,PASS,etf_weekly_pullback,20240328
159886.SZ,2024-03-28,2024-03-29,PASS,etf_weekly_pullback,20240328
159901.SZ,2024-03-28,2024-03-29,PASS,etf_weekly_pullback,20240328
159903.SZ,2024-03-28,2024-03-29,PASS,etf_weekly_pullback,20240328
