code_key,code,select_time,Close,board_date,board_limit,board_close,Pattern,n_adjust,board_limit_to_select_close_adj_pct,avg_limit_to_close_adj_per,board_close_to_select_close_adj_pct,avg_close_to_close_adj_per,Vol_Ratio,symbol,sector_code_name,industry_name,strategy_name,date
603126,603126.SH,2025-01-03,7.95,2024-12-30,8.18,8.18,1板3调,3,-2.811735941320288,-0.9372453137734293,-2.811735941320288,-0.9372453137734293,0.83,中材节能,工业,专业技术服务业,n_pattern_rebound,20250103
002931,002931.SZ,2025-01-03,16.16,2024-12-30,16.41,16.41,1板3调,3,-1.5234613040828764,-0.5078204346942922,-1.5234613040828764,-0.5078204346942922,1.74,锋龙股份,工业,专用设备制造业,n_pattern_rebound,20250103
002582,002582.SZ,2025-01-03,8.860000000000001,2025-01-02,9.11,9.11,1板1调,1,-2.744237102085601,-2.744237102085601,-2.744237102085601,-2.744237102085601,2.55,好想你,必需消费品,农副食品加工业,n_pattern_rebound,20250103
002702,002702.SZ,2025-01-03,4.3999999999999995,2025-01-02,4.74,4.74,1板1调,1,-7.172995780590733,-7.172995780590733,-7.172995780590733,-7.172995780590733,2.28,海欣食品,必需消费品,农副食品加工业,n_pattern_rebound,20250103
600714,600714.SH,2025-01-03,9.549999999999999,2024-12-31,9.72,9.719999999999999,1板2调,2,-1.7489711934156553,-0.8744855967078277,-1.7489711934156553,-0.8744855967078186,1.77,金瑞矿业,原材料,化学原料和化学制品制造业,n_pattern_rebound,20250103
000952,000952.SZ,2025-01-03,6.5,2024-12-31,6.18,6.180000000000001,1板2调,2,5.177993527508096,2.588996763754048,5.177993527508096,2.5889967637540403,3.85,广济药业,医疗保健,医药制造业,n_pattern_rebound,20250103
603229,603229.SH,2025-01-03,10.44,2024-12-30,9.94,9.940000000000001,1板3调,3,5.030181086519115,1.6767270288397051,5.030181086519115,1.676727028839699,1.51,奥翔药业,医疗保健,医药制造业,n_pattern_rebound,20250103
002127,002127.SZ,2025-01-03,4.5,2025-01-02,4.84,4.83,1板1调,1,-7.0247933884297495,-7.0247933884297495,-7.0247933884297495,-6.8322981366459645,1.47,南极电商,非必须消费品,商务服务业,n_pattern_rebound,20250103
300947,300947.SZ,2025-01-03,17.75,2025-01-02,19.04,19.04,1板1调,1,-6.775210084033609,-6.775210084033609,-6.775210084033609,-6.775210084033609,2.87,德必集团,信息技术,商务服务业,n_pattern_rebound,20250103
600246,600246.SH,2025-01-03,7.15,2024-12-31,7.45,7.45,1板2调,2,-4.02684563758389,-2.013422818791945,-4.02684563758389,-2.013422818791945,0.91,万通发展,房地产,房地产业,n_pattern_rebound,20250103
605299,605299.SH,2025-01-03,8.25,2025-01-02,8.68,8.68,1板1调,1,-4.953917050691241,-4.953917050691241,-4.953917050691241,-4.953917050691241,4.36,舒华体育,非必须消费品,文教、工美、体育和娱乐用品制造业,n_pattern_rebound,20250103
600255,600255.SH,2025-01-03,3.5900000000000003,2025-01-02,3.76,3.76,1板1调,1,-4.521276595744667,-4.521276595744667,-4.521276595744667,-4.521276595744667,0.81,鑫科材料,原材料,有色金属冶炼和压延加工业,n_pattern_rebound,20250103
000592,000592.SZ,2025-01-03,3.04,2024-12-31,2.87,2.87,1板2调,2,5.923344947735189,2.9616724738675946,5.923344947735189,2.9616724738675946,1.41,平潭发展,原材料,林业,n_pattern_rebound,20250103
000619,000619.SZ,2025-01-03,6.99,2025-01-02,6.77,6.7700000000000005,1板1调,1,3.2496307237813977,3.2496307237813977,3.2496307237813977,3.249630723781385,2.88,海螺新材,工业,橡胶和塑料制品业,n_pattern_rebound,20250103
000905,000905.SZ,2025-01-03,6.83,2024-12-31,7.16,7.16,1板2调,2,-4.6089385474860345,-2.3044692737430172,-4.6089385474860345,-2.3044692737430172,1.85,厦门港务,工业,水上运输业,n_pattern_rebound,20250103
002265,002265.SZ,2025-01-03,26.3,2025-01-02,25.6,25.6,1板1调,1,2.7343749999999973,2.7343749999999973,2.7343749999999973,2.7343749999999973,1.25,建设工业,非必须消费品,汽车制造业,n_pattern_rebound,20250103
600903,600903.SH,2025-01-03,7.34,2024-12-31,7.8,7.8,1板2调,2,-5.897435897435897,-2.9487179487179485,-5.897435897435897,-2.9487179487179485,1.45,贵州燃气,公用事业,燃气生产和供应业,n_pattern_rebound,20250103
605580,605580.SH,2025-01-03,11.830000000000002,2024-12-31,11.08,11.08,1板2调,2,6.768953068592073,3.3844765342960366,6.768953068592073,3.3844765342960366,2.59,恒盛能源,公用事业,电力、热力生产和供应业,n_pattern_rebound,20250103
002112,002112.SZ,2025-01-03,11.84,2025-01-02,12.32,12.32,1板1调,1,-3.8961038961038996,-3.8961038961038996,-3.8961038961038996,-3.8961038961038996,2.6,三变科技,工业,电气机械和器材制造业,n_pattern_rebound,20250103
