code_key,code,select_time,Close,board_date,board_limit,board_close,Pattern,n_adjust,board_limit_to_select_close_adj_pct,avg_limit_to_close_adj_per,board_close_to_select_close_adj_pct,avg_close_to_close_adj_per,Vol_Ratio,symbol,sector_code_name,industry_name,strategy_name,date
000710,000710.SZ,2025-02-11,11.55,2025-02-10,10.55,10.549999999999999,1板1调,1,9.47867298578199,9.47867298578199,9.47867298578199,9.478672985782008,2.48,贝瑞基因,非必须消费品,专业技术服务业,n_pattern_rebound,20250211
000779,000779.SZ,2025-02-11,8.770000000000001,2025-02-07,9.11,9.11,1板2调,2,-3.7321624588364224,-1.8660812294182112,-3.7321624588364224,-1.8660812294182112,1.28,甘咨询,公用事业,专业技术服务业,n_pattern_rebound,20250211
600579,600579.SH,2025-02-11,9.39,2025-02-10,9.25,9.25,1板1调,1,1.5135135135135198,1.5135135135135198,1.5135135135135198,1.5135135135135198,1.8,克劳斯,工业,专用设备制造业,n_pattern_rebound,20250211
603095,603095.SH,2025-02-11,23.8,2025-02-10,24.53,24.53,1板1调,1,-2.975947818997148,-2.975947818997148,-2.975947818997148,-2.975947818997148,2.68,越剑智能,工业,专用设备制造业,n_pattern_rebound,20250211
605186,605186.SH,2025-02-11,22.439999999999998,2025-02-10,23.08,23.08,1板1调,1,-2.772963604852689,-2.772963604852689,-2.772963604852689,-2.772963604852689,2.52,健麾信息,医疗保健,专用设备制造业,n_pattern_rebound,20250211
002613,002613.SZ,2025-02-11,4.260000000000001,2025-02-07,4.36,4.36,1板2调,2,-2.293577981651368,-1.146788990825684,-2.293577981651368,-1.146788990825684,1.41,北玻股份,工业,专用设备制造业,n_pattern_rebound,20250211
301030,301030.SZ,2025-02-11,21.810000000000002,2025-02-07,22.5,22.5,1板2调,2,-3.0666666666666567,-1.5333333333333283,-3.0666666666666567,-1.5333333333333283,0.98,仕净科技,工业,专用设备制造业,n_pattern_rebound,20250211
002526,002526.SZ,2025-02-11,4.3,2025-02-06,4.13,4.13,1板3调,3,4.1162227602905554,1.372074253430185,4.1162227602905554,1.372074253430185,0.97,山东矿机,工业,专用设备制造业,n_pattern_rebound,20250211
002779,002779.SZ,2025-02-11,104.5,2025-02-06,100.11,100.11,1板3调,3,4.385176306063331,1.4617254353544435,4.385176306063331,1.4617254353544435,0.85,中坚科技,工业,专用设备制造业,n_pattern_rebound,20250211
300382,300382.SZ,2025-02-11,13.030000000000001,2025-02-06,12.31,12.31,1板3调,3,5.848903330625513,1.9496344435418376,5.848903330625513,1.9496344435418376,0.85,斯莱克,工业,专用设备制造业,n_pattern_rebound,20250211
603280,603280.SH,2025-02-11,23.28,2025-02-06,24.37,24.37,1板3调,3,-4.472712351251538,-1.490904117083846,-4.472712351251538,-1.490904117083846,0.85,南方路机,工业,专用设备制造业,n_pattern_rebound,20250211
603311,603311.SH,2025-02-11,11.14,2025-02-06,11.45,11.450000000000001,1板3调,3,-2.707423580786015,-0.9024745269286717,-2.707423580786015,-0.9024745269286768,0.77,金海高科,工业,专用设备制造业,n_pattern_rebound,20250211
002131,002131.SZ,2025-02-11,4.710000000000001,2025-02-10,4.54,4.54,1板1调,1,3.7444933920705026,3.7444933920705026,3.7444933920705026,3.7444933920705026,1.56,利欧股份,电信服务,互联网和相关服务,n_pattern_rebound,20250211
600986,600986.SH,2025-02-11,7.78,2025-02-10,8.13,8.13,1板1调,1,-4.305043050430511,-4.305043050430511,-4.305043050430511,-4.305043050430511,1.35,浙文互联,电信服务,互联网和相关服务,n_pattern_rebound,20250211
603881,603881.SH,2025-02-11,25.62,2025-02-10,24.7,24.7,1板1调,1,3.724696356275311,3.724696356275311,3.724696356275311,3.724696356275311,1.62,数据港,信息技术,互联网和相关服务,n_pattern_rebound,20250211
603066,603066.SH,2025-02-11,11.59,2025-02-06,11.35,11.35,1板3调,3,2.114537444933923,0.7048458149779743,2.114537444933923,0.7048458149779743,0.94,音飞储存,工业,仓储业,n_pattern_rebound,20250211
002175,002175.SZ,2025-02-11,5.61,2025-02-10,5.81,5.8100000000000005,1板1调,1,-3.44234079173837,-3.44234079173837,-3.44234079173837,-3.4423407917383844,1.41,东方智造,信息技术,仪器仪表制造业,n_pattern_rebound,20250211
002849,002849.SZ,2025-02-11,17.11,2025-02-07,16.89,16.89,1板2调,2,1.3025458851391287,0.6512729425695644,1.3025458851391287,0.6512729425695644,1.14,威星智能,信息技术,仪器仪表制造业,n_pattern_rebound,20250211
002979,002979.SZ,2025-02-11,39.2,2025-02-06,39.95,39.95,1板3调,3,-1.8773466833541925,-0.6257822277847308,-1.8773466833541925,-0.6257822277847308,0.94,雷赛智能,信息技术,仪器仪表制造业,n_pattern_rebound,20250211
603297,603297.SH,2025-02-11,108.19,2025-02-06,100.44,100.44000000000001,1板3调,3,7.716049382716049,2.5720164609053495,7.716049382716049,2.5720164609053446,1.12,永新光学,信息技术,仪器仪表制造业,n_pattern_rebound,20250211
002858,002858.SZ,2025-02-11,12.68,2025-02-07,13.48,13.48,1板2调,2,-5.934718100890213,-2.9673590504451064,-5.934718100890213,-2.9673590504451064,1.04,力盛体育,非必须消费品,体育,n_pattern_rebound,20250211
002059,002059.SZ,2025-02-11,5.5,2025-02-10,5.57,5.57,1板1调,1,-1.2567324955116748,-1.2567324955116748,-1.2567324955116748,-1.2567324955116748,3.34,云南旅游,非必须消费品,公共设施管理业,n_pattern_rebound,20250211
600593,600593.SH,2025-02-11,29.89,2025-02-06,30.75,30.75,1板3调,3,-2.7967479674796727,-0.9322493224932242,-2.7967479674796727,-0.9322493224932242,0.83,大连圣亚,非必须消费品,公共设施管理业,n_pattern_rebound,20250211
000958,000958.SZ,2025-02-11,6.2299999999999995,2025-02-10,6.52,6.52,1板1调,1,-4.447852760736197,-4.447852760736197,-4.447852760736197,-4.447852760736197,2.0,电投产融,公用事业,其他金融业,n_pattern_rebound,20250211
002695,002695.SZ,2025-02-11,9.1,2025-02-10,9.17,9.17,1板1调,1,-0.7633587786259572,-0.7633587786259572,-0.7633587786259572,-0.7633587786259572,3.37,煌上煌,必需消费品,农副食品加工业,n_pattern_rebound,20250211
600589,600589.SH,2025-02-11,4.38,2025-02-10,4.47,4.47,1板1调,1,-2.0134228187919434,-2.0134228187919434,-2.0134228187919434,-2.0134228187919434,1.88,大位科技,原材料,化学原料和化学制品制造业,n_pattern_rebound,20250211
603193,603193.SH,2025-02-11,28.080000000000002,2025-02-07,28.71,28.71,1板2调,2,-2.1943573667711562,-1.0971786833855781,-2.1943573667711562,-1.0971786833855781,1.36,润本股份,原材料,化学原料和化学制品制造业,n_pattern_rebound,20250211
600889,600889.SH,2025-02-11,19.79,2025-02-06,19.5,19.5,1板3调,3,1.4871794871794828,0.49572649572649424,1.4871794871794828,0.49572649572649424,1.01,南京化纤,原材料,化学纤维制造业,n_pattern_rebound,20250211
600812,600812.SH,2025-02-11,6.180000000000001,2025-02-10,6.35,6.35,1板1调,1,-2.6771653543306937,-2.6771653543306937,-2.6771653543306937,-2.6771653543306937,1.78,华北制药,医疗保健,医药制造业,n_pattern_rebound,20250211
002044,002044.SZ,2025-02-11,5.239999999999999,2025-02-10,5.43,5.43,1板1调,1,-3.499079189686932,-3.499079189686932,-3.499079189686932,-3.499079189686932,2.34,美年健康,医疗保健,卫生,n_pattern_rebound,20250211
002173,002173.SZ,2025-02-11,9.92,2025-02-10,10.01,10.01,1板1调,1,-0.8991008991008976,-0.8991008991008976,-0.8991008991008976,-0.8991008991008976,2.94,创新医疗,医疗保健,卫生,n_pattern_rebound,20250211
300244,300244.SZ,2025-02-11,13.940000000000001,2025-02-10,14.88,14.879999999999999,1板1调,1,-6.3172043010752645,-6.3172043010752645,-6.3172043010752645,-6.317204301075254,2.14,迪安诊断,医疗保健,卫生,n_pattern_rebound,20250211
603882,603882.SH,2025-02-11,33.0,2025-02-10,33.1,33.1,1板1调,1,-0.30211480362538196,-0.30211480362538196,-0.30211480362538196,-0.30211480362538196,1.83,金域医学,医疗保健,卫生,n_pattern_rebound,20250211
002229,002229.SZ,2025-02-11,13.350000000000001,2025-02-10,13.38,13.38,1板1调,1,-0.22421524663676654,-0.22421524663676654,-0.22421524663676654,-0.22421524663676654,2.47,鸿博股份,工业,印刷和记录媒介复制业,n_pattern_rebound,20250211
002010,002010.SZ,2025-02-11,4.7700000000000005,2025-02-07,4.84,4.84,1板2调,2,-1.4462809917355248,-0.7231404958677624,-1.4462809917355248,-0.7231404958677624,1.39,传化智联,工业,商务服务业,n_pattern_rebound,20250211
002542,002542.SZ,2025-02-11,4.0600000000000005,2025-02-10,4.1,4.1,1板1调,1,-0.9756097560975403,-0.9756097560975403,-0.9756097560975403,-0.9756097560975403,3.01,中化岩土,工业,土木工程建筑业,n_pattern_rebound,20250211
002775,002775.SZ,2025-02-11,3.81,2025-02-10,3.81,3.81,1板1调,1,0.0,0.0,0.0,0.0,4.66,文科股份,工业,土木工程建筑业,n_pattern_rebound,20250211
600846,600846.SH,2025-02-11,9.05,2025-02-10,8.97,8.969999999999999,1板1调,1,0.8918617614269795,0.8918617614269795,0.8918617614269795,0.8918617614269995,2.66,同济科技,工业,土木工程建筑业,n_pattern_rebound,20250211
603389,603389.SH,2025-02-11,5.41,2025-02-10,5.49,5.48,1板1调,1,-1.4571948998178519,-1.4571948998178519,-1.4571948998178519,-1.2773722627737276,1.02,亚振家居,非必须消费品,家具制造业,n_pattern_rebound,20250211
002905,002905.SZ,2025-02-11,8.35,2025-02-06,7.87,7.87,1板3调,3,6.099110546378647,2.0330368487928823,6.099110546378647,2.0330368487928823,1.58,金逸影视,电信服务,广播、电视、电影和影视录音制作业,n_pattern_rebound,20250211
000820,000820.SZ,2025-02-11,3.1,2025-02-07,3.16,3.16,1板2调,2,-1.8987341772151913,-0.9493670886075957,-1.8987341772151913,-0.9493670886075957,1.18,神雾节能,原材料,废弃资源综合利用业,n_pattern_rebound,20250211
