code_key,code,select_time,Close,board_date,board_limit,board_close,Pattern,n_adjust,board_limit_to_select_close_adj_pct,avg_limit_to_close_adj_per,board_close_to_select_close_adj_pct,avg_close_to_close_adj_per,Vol_Ratio,symbol,sector_code_name,industry_name,strategy_name,date
301306,301306.SZ,2025-02-07,43.37,2025-02-05,40.06,40.06,1板2调,2,8.262606090863692,4.131303045431846,8.262606090863692,4.131303045431846,2.36,西测测试,工业,专业技术服务业,n_pattern_rebound,20250207
002526,002526.SZ,2025-02-07,4.260000000000001,2025-02-06,4.13,4.13,1板1调,1,3.1476997578692685,3.1476997578692685,3.1476997578692685,3.1476997578692685,2.85,山东矿机,工业,专用设备制造业,n_pattern_rebound,20250207
002779,002779.SZ,2025-02-07,106.4,2025-02-06,100.11,100.11,1板1调,1,6.283088602537215,6.283088602537215,6.283088602537215,6.283088602537215,1.15,中坚科技,工业,专用设备制造业,n_pattern_rebound,20250207
300382,300382.SZ,2025-02-07,12.9,2025-02-06,12.31,12.31,1板1调,1,4.792851340373678,4.792851340373678,4.792851340373678,4.792851340373678,3.02,斯莱克,工业,专用设备制造业,n_pattern_rebound,20250207
603280,603280.SH,2025-02-07,23.43,2025-02-06,24.37,24.37,1板1调,1,-3.857201477226103,-3.857201477226103,-3.857201477226103,-3.857201477226103,3.15,南方路机,工业,专用设备制造业,n_pattern_rebound,20250207
603311,603311.SH,2025-02-07,11.32,2025-02-06,11.45,11.450000000000001,1板1调,1,-1.1353711790392926,-1.1353711790392926,-1.1353711790392926,-1.135371179039308,4.1,金海高科,工业,专用设备制造业,n_pattern_rebound,20250207
002031,002031.SZ,2025-02-07,7.79,2025-02-05,6.75,6.75,1板2调,2,15.407407407407408,7.703703703703704,15.407407407407408,7.703703703703704,1.58,巨轮智能,工业,专用设备制造业,n_pattern_rebound,20250207
603273,603273.SH,2025-02-07,18.33,2025-02-05,18.46,18.46,1板2调,2,-0.7042253521126899,-0.35211267605634494,-0.7042253521126899,-0.35211267605634494,1.07,天元智能,工业,专用设备制造业,n_pattern_rebound,20250207
603895,603895.SH,2025-02-07,24.169999999999998,2025-02-05,24.19,24.19,1板2调,2,-0.08267879288963673,-0.04133939644481836,-0.08267879288963673,-0.04133939644481836,1.1,天永智能,工业,专用设备制造业,n_pattern_rebound,20250207
002667,002667.SZ,2025-02-07,9.99,2025-01-27,9.51,9.52,1板3调,3,5.047318611987387,1.682439537329129,5.047318611987387,1.6456582633053243,1.14,威领股份,工业,专用设备制造业,n_pattern_rebound,20250207
000503,000503.SZ,2025-02-07,11.5,2025-02-05,10.65,10.65,1板2调,2,7.9812206572769915,3.9906103286384957,7.9812206572769915,3.9906103286384957,2.72,国新健康,医疗保健,互联网和相关服务,n_pattern_rebound,20250207
002131,002131.SZ,2025-02-07,4.13,2025-02-05,4.0,4.0,1板2调,2,3.2499999999999973,1.6249999999999987,3.2499999999999973,1.6249999999999987,1.31,利欧股份,电信服务,互联网和相关服务,n_pattern_rebound,20250207
601360,601360.SH,2025-02-07,13.200000000000001,2025-02-05,12.21,12.21,1板2调,2,8.10810810810811,4.054054054054055,8.10810810810811,4.054054054054055,2.3,三六零,信息技术,互联网和相关服务,n_pattern_rebound,20250207
603881,603881.SH,2025-02-07,22.45,2025-02-05,21.84,21.840000000000003,1板2调,2,2.7930402930402902,1.3965201465201451,2.7930402930402902,1.396520146520137,1.45,数据港,信息技术,互联网和相关服务,n_pattern_rebound,20250207
603066,603066.SH,2025-02-07,11.430000000000001,2025-02-06,11.35,11.35,1板1调,1,0.7048458149779899,0.7048458149779899,0.7048458149779899,0.7048458149779899,3.96,音飞储存,工业,仓储业,n_pattern_rebound,20250207
002979,002979.SZ,2025-02-07,39.660000000000004,2025-02-06,39.95,39.95,1板1调,1,-0.7259073842302857,-0.7259073842302857,-0.7259073842302857,-0.7259073842302857,1.52,雷赛智能,信息技术,仪器仪表制造业,n_pattern_rebound,20250207
603297,603297.SH,2025-02-07,108.2,2025-02-06,100.44,100.44000000000001,1板1调,1,7.726005575467947,7.726005575467947,7.726005575467947,7.726005575467932,2.26,永新光学,信息技术,仪器仪表制造业,n_pattern_rebound,20250207
600593,600593.SH,2025-02-07,30.34,2025-02-06,30.75,30.75,1板1调,1,-1.3333333333333337,-1.3333333333333337,-1.3333333333333337,-1.3333333333333337,1.9,大连圣亚,非必须消费品,公共设施管理业,n_pattern_rebound,20250207
600191,600191.SH,2025-02-07,8.85,2025-01-27,8.29,8.290000000000001,1板3调,3,6.755126658624857,2.2517088862082857,6.755126658624857,2.2517088862082777,1.12,华资实业,必需消费品,农副食品加工业,n_pattern_rebound,20250207
600589,600589.SH,2025-02-07,4.06,2025-02-05,3.85,3.85,1板2调,2,5.454545454545442,2.727272727272721,5.454545454545442,2.727272727272721,2.18,大位科技,原材料,化学原料和化学制品制造业,n_pattern_rebound,20250207
002496,002496.SZ,2025-02-07,1.58,2025-01-27,1.42,1.4100000000000001,1板3调,3,11.267605633802827,3.755868544600942,11.267605633802827,4.018912529550826,1.12,辉丰股份,原材料,化学原料和化学制品制造业,n_pattern_rebound,20250207
