code_key,code,select_time,Close,board_date,board_limit,board_close,Pattern,n_adjust,board_limit_to_select_close_adj_pct,avg_limit_to_close_adj_per,board_close_to_select_close_adj_pct,avg_close_to_close_adj_per,Vol_Ratio,symbol,sector_code_name,industry_name,strategy_name,date
603859,603859.SH,2025-01-13,30.310000000000002,2025-01-09,30.79,30.79,1板2调,2,-1.5589477102955405,-0.7794738551477702,-1.5589477102955405,-0.7794738551477702,0.83,能科科技,工业,专业技术服务业,n_pattern_rebound,20250113
002698,002698.SZ,2025-01-13,16.779999999999998,2025-01-10,17.47,17.47,1板1调,1,-3.949627933600466,-3.949627933600466,-3.949627933600466,-3.949627933600466,1.72,博实股份,工业,专用设备制造业,n_pattern_rebound,20250113
603283,603283.SH,2025-01-13,58.699999999999996,2025-01-10,62.73,62.730000000000004,1板1调,1,-6.424358361230673,-6.424358361230673,-6.424358361230673,-6.424358361230683,1.27,赛腾股份,工业,专用设备制造业,n_pattern_rebound,20250113
603666,603666.SH,2025-01-13,25.330000000000002,2025-01-10,25.78,25.78,1板1调,1,-1.7455391776570957,-1.7455391776570957,-1.7455391776570957,-1.7455391776570957,2.28,亿嘉和,工业,专用设备制造业,n_pattern_rebound,20250113
603029,603029.SH,2025-01-13,17.04,2025-01-09,17.55,17.55,1板2调,2,-2.9059829059829148,-1.4529914529914574,-2.9059829059829148,-1.4529914529914574,1.2,天鹅股份,工业,专用设备制造业,n_pattern_rebound,20250113
002031,002031.SZ,2025-01-13,5.52,2025-01-08,5.35,5.35,1板3调,3,3.1775700934579425,1.0591900311526474,3.1775700934579425,1.0591900311526474,1.07,巨轮智能,工业,专用设备制造业,n_pattern_rebound,20250113
002611,002611.SZ,2025-01-13,10.4,2025-01-08,11.15,11.15,1板3调,3,-6.726457399103139,-2.242152466367713,-6.726457399103139,-2.242152466367713,0.69,东方精工,工业,专用设备制造业,n_pattern_rebound,20250113
002779,002779.SZ,2025-01-13,74.3,2025-01-08,71.59,71.59,1板3调,3,3.7854448945383345,1.2618149648461114,3.7854448945383345,1.2618149648461114,0.95,中坚科技,工业,专用设备制造业,n_pattern_rebound,20250113
002354,002354.SZ,2025-01-13,5.6,2025-01-08,5.72,5.720000000000001,1板3调,3,-2.0979020979020997,-0.6993006993006999,-2.0979020979020997,-0.6993006993007049,0.84,天娱数科,电信服务,互联网和相关服务,n_pattern_rebound,20250113
600053,600053.SH,2025-01-13,15.08,2025-01-10,14.64,14.64,1板1调,1,3.005464480874313,3.005464480874313,3.005464480874313,3.005464480874313,3.21,九鼎投资,房地产,其他金融业,n_pattern_rebound,20250113
