code_key,code,select_time,Close,board_date,board_limit,board_close,Pattern,n_adjust,board_limit_to_select_close_adj_pct,avg_limit_to_close_adj_per,board_close_to_select_close_adj_pct,avg_close_to_close_adj_per,Vol_Ratio,symbol,sector_code_name,industry_name,strategy_name,date
002967,002967.SZ,2025-01-20,18.509999999999998,2025-01-15,17.85,17.85,1板3调,3,3.6974789915966193,1.2324929971988732,3.6974789915966193,1.2324929971988732,0.84,广电计量,信息技术,专业技术服务业,n_pattern_rebound,20250120
002931,002931.SZ,2025-01-20,17.3,2025-01-17,17.48,17.48,1板1调,1,-1.0297482837528589,-1.0297482837528589,-1.0297482837528589,-1.0297482837528589,2.18,锋龙股份,工业,专用设备制造业,n_pattern_rebound,20250120
600545,600545.SH,2025-01-20,2.71,2025-01-16,2.89,2.89,1板2调,2,-6.22837370242215,-3.114186851211075,-6.22837370242215,-3.114186851211075,0.96,卓郎智能,工业,专用设备制造业,n_pattern_rebound,20250120
601100,601100.SH,2025-01-20,61.91,2025-01-16,59.65,59.65,1板2调,2,3.7887678122380524,1.8943839061190262,3.7887678122380524,1.8943839061190262,1.5,恒立液压,工业,专用设备制造业,n_pattern_rebound,20250120
300472,300472.SZ,2025-01-20,8.1,2025-01-15,8.9,8.9,1板3调,3,-8.988764044943828,-2.9962546816479425,-8.988764044943828,-2.9962546816479425,0.73,新元科技,工业,专用设备制造业,n_pattern_rebound,20250120
600843,600843.SH,2025-01-20,11.84,2025-01-15,12.56,12.56,1板3调,3,-5.732484076433126,-1.9108280254777086,-5.732484076433126,-1.9108280254777086,0.8,上工申贝,工业,专用设备制造业,n_pattern_rebound,20250120
600984,600984.SH,2025-01-20,3.4899999999999998,2025-01-15,3.5,3.5,1板3调,3,-0.2857142857142923,-0.09523809523809744,-0.2857142857142923,-0.09523809523809744,0.69,建设机械,工业,专用设备制造业,n_pattern_rebound,20250120
002891,002891.SZ,2025-01-20,40.370000000000005,2025-01-17,39.95,39.95,1板1调,1,1.051314142678352,1.051314142678352,1.051314142678352,1.051314142678352,1.9,中宠股份,必需消费品,农副食品加工业,n_pattern_rebound,20250120
001255,001255.SZ,2025-01-20,31.099999999999998,2025-01-17,32.26,32.26,1板1调,1,-3.595784252944824,-3.595784252944824,-3.595784252944824,-3.595784252944824,1.17,博菲电气,原材料,化学原料和化学制品制造业,n_pattern_rebound,20250120
002250,002250.SZ,2025-01-20,6.050000000000001,2025-01-17,5.76,5.76,1板1调,1,5.034722222222238,5.034722222222238,5.034722222222238,5.034722222222238,8.28,联化科技,原材料,化学原料和化学制品制造业,n_pattern_rebound,20250120
002312,002312.SZ,2025-01-20,14.66,2025-01-17,14.58,14.58,1板1调,1,0.5486968449931418,0.5486968449931418,0.5486968449931418,0.5486968449931418,2.4,川发龙蟒,原材料,化学原料和化学制品制造业,n_pattern_rebound,20250120
002919,002919.SZ,2025-01-20,16.77,2025-01-17,17.0,17.0,1板1调,1,-1.3529411764705908,-1.3529411764705908,-1.3529411764705908,-1.3529411764705908,2.12,名臣健康,必需消费品,化学原料和化学制品制造业,n_pattern_rebound,20250120
002942,002942.SZ,2025-01-20,15.71,2025-01-17,15.84,15.84,1板1调,1,-0.8207070707070644,-0.8207070707070644,-0.8207070707070644,-0.8207070707070644,1.77,新农股份,原材料,化学原料和化学制品制造业,n_pattern_rebound,20250120
002109,002109.SZ,2025-01-20,3.3600000000000003,2025-01-16,3.43,3.43,1板2调,2,-2.0408163265306074,-1.0204081632653037,-2.0408163265306074,-1.0204081632653037,1.9,兴化股份,原材料,化学原料和化学制品制造业,n_pattern_rebound,20250120
002361,002361.SZ,2025-01-20,5.26,2025-01-16,5.37,5.37,1板2调,2,-2.0484171322160205,-1.0242085661080103,-2.0484171322160205,-1.0242085661080103,0.63,神剑股份,原材料,化学原料和化学制品制造业,n_pattern_rebound,20250120
002427,002427.SZ,2025-01-20,3.6500000000000004,2025-01-16,3.75,3.75,1板2调,2,-2.666666666666657,-1.3333333333333286,-2.666666666666657,-1.3333333333333286,1.75,尤夫股份,原材料,化学纤维制造业,n_pattern_rebound,20250120
002370,002370.SZ,2025-01-20,3.37,2025-01-17,3.33,3.33,1板1调,1,1.2012012012012023,1.2012012012012023,1.2012012012012023,1.2012012012012023,2.23,亚太药业,医疗保健,医药制造业,n_pattern_rebound,20250120
