code_key,code,select_time,Close,board_date,board_limit,board_close,Pattern,n_adjust,board_limit_to_select_close_adj_pct,avg_limit_to_close_adj_per,board_close_to_select_close_adj_pct,avg_close_to_close_adj_per,Vol_Ratio,symbol,sector_code_name,industry_name,strategy_name,date
603126,603126.SH,2025-02-14,6.65,2025-02-11,6.79,6.79,1板3调,3,-2.061855670103088,-0.687285223367696,-2.061855670103088,-0.687285223367696,0.59,中材节能,工业,专业技术服务业,n_pattern_rebound,20250214
603095,603095.SH,2025-02-14,27.82,2025-02-13,26.11,26.11,1板1调,1,6.5492148602068205,6.5492148602068205,6.5492148602068205,6.5492148602068205,2.04,越剑智能,工业,专用设备制造业,n_pattern_rebound,20250214
600761,600761.SH,2025-02-14,19.44,2025-02-12,19.31,19.31,1板2调,2,0.6732263076126492,0.3366131538063246,0.6732263076126492,0.3366131538063246,0.84,安徽合力,工业,专用设备制造业,n_pattern_rebound,20250214
603666,603666.SH,2025-02-14,35.66,2025-02-12,34.69,34.69,1板2调,2,2.796194868838279,1.3980974344191395,2.796194868838279,1.3980974344191395,1.23,亿嘉和,工业,专用设备制造业,n_pattern_rebound,20250214
002031,002031.SZ,2025-02-14,8.44,2025-02-11,8.32,8.32,1板3调,3,1.4423076923076827,0.48076923076922756,1.4423076923076827,0.48076923076922756,0.31,巨轮智能,工业,专用设备制造业,n_pattern_rebound,20250214
002995,002995.SZ,2025-02-14,23.65,2025-02-11,23.45,23.450000000000003,1板3调,3,0.8528784648187604,0.28429282160625347,0.8528784648187604,0.28429282160624836,1.52,天地在线,电信服务,互联网和相关服务,n_pattern_rebound,20250214
000702,000702.SZ,2025-02-14,8.5,2025-02-13,7.99,7.99,1板1调,1,6.382978723404252,6.382978723404252,6.382978723404252,6.382978723404252,4.31,正虹科技,必需消费品,农副食品加工业,n_pattern_rebound,20250214
301238,301238.SZ,2025-02-14,19.85,2025-02-13,18.84,18.84,1板1调,1,5.360934182590242,5.360934182590242,5.360934182590242,5.360934182590242,6.86,瑞泰新材,原材料,化学原料和化学制品制造业,n_pattern_rebound,20250214
603010,603010.SH,2025-02-14,10.540000000000001,2025-02-12,11.02,11.020000000000001,1板2调,2,-4.355716878402892,-2.177858439201446,-4.355716878402892,-2.1778584392014535,1.39,万盛股份,原材料,化学原料和化学制品制造业,n_pattern_rebound,20250214
301220,301220.SZ,2025-02-14,69.88000000000001,2025-02-11,70.03,70.03,1板3调,3,-0.21419391689274808,-0.0713979722975827,-0.21419391689274808,-0.0713979722975827,0.9,亚香股份,原材料,化学原料和化学制品制造业,n_pattern_rebound,20250214
603067,603067.SH,2025-02-14,14.59,2025-02-11,14.11,14.11,1板3调,3,3.4018426647767575,1.1339475549255857,3.4018426647767575,1.1339475549255857,0.7,振华股份,原材料,化学原料和化学制品制造业,n_pattern_rebound,20250214
603330,603330.SH,2025-02-14,7.91,2025-02-11,7.78,7.78,1板3调,3,1.6709511568123379,0.5569837189374459,1.6709511568123379,0.5569837189374459,1.33,天洋新材,原材料,化学原料和化学制品制造业,n_pattern_rebound,20250214
600422,600422.SH,2025-02-14,18.1,2025-02-11,17.85,17.85,1板3调,3,1.4005602240896358,0.46685340802987857,1.4005602240896358,0.46685340802987857,0.66,昆药集团,医疗保健,医药制造业,n_pattern_rebound,20250214
300071,300071.SZ,2025-02-14,7.45,2025-02-13,7.88,7.880000000000001,1板1调,1,-5.456852791878169,-5.456852791878169,-5.456852791878169,-5.4568527918781795,1.84,福石控股,电信服务,商务服务业,n_pattern_rebound,20250214
603682,603682.SH,2025-02-14,6.16,2025-02-13,5.98,5.98,1板1调,1,3.0100334448160484,3.0100334448160484,3.0100334448160484,3.0100334448160484,2.77,锦和商管,信息技术,商务服务业,n_pattern_rebound,20250214
000056,000056.SZ,2025-02-14,3.16,2025-02-11,3.39,3.39,1板3调,3,-6.784660766961652,-2.2615535889872174,-6.784660766961652,-2.2615535889872174,0.69,皇庭国际,房地产,商务服务业,n_pattern_rebound,20250214
002115,002115.SZ,2025-02-14,7.81,2025-02-11,8.2,8.190000000000001,1板3调,3,-4.756097560975606,-1.5853658536585353,-4.756097560975606,-1.5466015466015532,0.76,三维通信,电信服务,商务服务业,n_pattern_rebound,20250214
002181,002181.SZ,2025-02-14,6.430000000000001,2025-02-11,6.64,6.64,1板3调,3,-3.1626506024096246,-1.0542168674698749,-3.1626506024096246,-1.0542168674698749,0.77,粤传媒,电信服务,商务服务业,n_pattern_rebound,20250214
002878,002878.SZ,2025-02-14,19.21,2025-02-11,19.38,19.380000000000003,1板3调,3,-0.877192982456131,-0.2923976608187103,-0.877192982456131,-0.2923976608187163,0.91,元隆雅图,电信服务,商务服务业,n_pattern_rebound,20250214
603598,603598.SH,2025-02-14,21.55,2025-02-11,22.92,22.92,1板3调,3,-5.97731239092496,-1.9924374636416535,-5.97731239092496,-1.9924374636416535,0.65,引力传媒,电信服务,商务服务业,n_pattern_rebound,20250214
002307,002307.SZ,2025-02-14,4.03,2025-02-13,4.05,4.05,1板1调,1,-0.49382716049381664,-0.49382716049381664,-0.49382716049381664,-0.49382716049381664,3.72,北新路桥,工业,土木工程建筑业,n_pattern_rebound,20250214
002761,002761.SZ,2025-02-14,9.43,2025-02-13,9.81,9.81,1板1调,1,-3.8735983690112206,-3.8735983690112206,-3.8735983690112206,-3.8735983690112206,1.64,浙江建投,工业,土木工程建筑业,n_pattern_rebound,20250214
601789,601789.SH,2025-02-14,5.2,2025-02-13,5.47,5.47,1板1调,1,-4.936014625228512,-4.936014625228512,-4.936014625228512,-4.936014625228512,2.58,宁波建工,工业,土木工程建筑业,n_pattern_rebound,20250214
603815,603815.SH,2025-02-14,6.79,2025-02-13,6.96,6.96,1板1调,1,-2.442528735632183,-2.442528735632183,-2.442528735632183,-2.442528735632183,3.3,交建股份,工业,土木工程建筑业,n_pattern_rebound,20250214
603610,603610.SH,2025-02-14,12.12,2025-02-11,12.72,12.72,1板3调,3,-4.716981132075483,-1.5723270440251609,-4.716981132075483,-1.5723270440251609,0.69,麒盛科技,非必须消费品,家具制造业,n_pattern_rebound,20250214
000892,000892.SZ,2025-02-14,3.7600000000000002,2025-02-13,3.93,3.93,1板1调,1,-4.325699745547071,-4.325699745547071,-4.325699745547071,-4.325699745547071,3.34,欢瑞世纪,电信服务,广播、电视、电影和影视录音制作业,n_pattern_rebound,20250214
001330,001330.SZ,2025-02-14,5.8500000000000005,2025-02-13,6.02,6.0200000000000005,1板1调,1,-2.823920265780715,-2.823920265780715,-2.823920265780715,-2.8239202657807296,1.81,博纳影业,电信服务,广播、电视、电影和影视录音制作业,n_pattern_rebound,20250214
002739,002739.SZ,2025-02-14,13.27,2025-02-13,13.65,13.65,1板1调,1,-2.7838827838827895,-2.7838827838827895,-2.7838827838827895,-2.7838827838827895,1.5,万达电影,电信服务,广播、电视、电影和影视录音制作业,n_pattern_rebound,20250214
300027,300027.SZ,2025-02-14,3.23,2025-02-13,3.5,3.5,1板1调,1,-7.714285714285715,-7.714285714285715,-7.714285714285715,-7.714285714285715,2.07,华谊兄弟,电信服务,广播、电视、电影和影视录音制作业,n_pattern_rebound,20250214
603103,603103.SH,2025-02-14,16.8,2025-02-13,16.38,16.380000000000003,1板1调,1,2.564102564102575,2.564102564102575,2.564102564102575,2.5641025641025528,2.71,横店影视,电信服务,广播、电视、电影和影视录音制作业,n_pattern_rebound,20250214
000156,000156.SZ,2025-02-14,8.96,2025-02-12,9.32,9.32,1板2调,2,-3.8626609442060027,-1.9313304721030013,-3.8626609442060027,-1.9313304721030013,1.66,华数传媒,电信服务,广播、电视、电影和影视录音制作业,n_pattern_rebound,20250214
002811,002811.SZ,2025-02-14,11.6,2025-02-12,10.73,10.73,1板2调,2,8.1081081081081,4.05405405405405,8.1081081081081,4.05405405405405,1.69,郑中设计,工业,建筑装饰和其他建筑业,n_pattern_rebound,20250214
000838,000838.SZ,2025-02-14,2.67,2025-02-13,2.81,2.81,1板1调,1,-4.982206405693955,-4.982206405693955,-4.982206405693955,-4.982206405693955,1.42,财信发展,房地产,房地产业,n_pattern_rebound,20250214
600340,600340.SH,2025-02-14,2.7,2025-02-13,2.83,2.83,1板1调,1,-4.593639575971728,-4.593639575971728,-4.593639575971728,-4.593639575971728,1.7,华夏幸福,房地产,房地产业,n_pattern_rebound,20250214
600503,600503.SH,2025-02-14,2.9299999999999997,2025-02-13,2.92,2.92,1板1调,1,0.34246575342465024,0.34246575342465024,0.34246575342465024,0.34246575342465024,3.15,华丽家族,房地产,房地产业,n_pattern_rebound,20250214
600658,600658.SH,2025-02-14,4.99,2025-02-13,5.18,5.18,1板1调,1,-3.6679536679536584,-3.6679536679536584,-3.6679536679536584,-3.6679536679536584,2.43,电子城,房地产,房地产业,n_pattern_rebound,20250214
000002,000002.SZ,2025-02-14,7.81,2025-02-12,7.96,7.96,1板2调,2,-1.884422110552768,-0.942211055276384,-1.884422110552768,-0.942211055276384,0.8,万科A,房地产,房地产业,n_pattern_rebound,20250214
600173,600173.SH,2025-02-14,5.35,2025-02-12,5.3,5.3,1板2调,2,0.943396226415091,0.4716981132075455,0.943396226415091,0.4716981132075455,1.48,卧龙地产,房地产,房地产业,n_pattern_rebound,20250214
002441,002441.SZ,2025-02-14,9.01,2025-02-11,9.41,9.41,1板3调,3,-4.250797024442086,-1.4169323414806954,-4.250797024442086,-1.4169323414806954,0.74,众业达,工业,批发业,n_pattern_rebound,20250214
600739,600739.SH,2025-02-14,11.280000000000001,2025-02-11,11.2,11.2,1板3调,3,0.7142857142857308,0.2380952380952436,0.7142857142857308,0.2380952380952436,0.65,辽宁成大,非必须消费品,批发业,n_pattern_rebound,20250214
603466,603466.SH,2025-02-14,10.479999999999999,2025-02-11,10.67,10.67,1板3调,3,-1.7806935332708649,-0.5935645110902883,-1.7806935332708649,-0.5935645110902883,0.92,风语筑,电信服务,文化艺术业,n_pattern_rebound,20250214
002348,002348.SZ,2025-02-14,3.62,2025-02-11,3.77,3.77,1板3调,3,-3.978779840848804,-1.3262599469496015,-3.978779840848804,-1.3262599469496015,0.69,高乐股份,非必须消费品,文教、工美、体育和娱乐用品制造业,n_pattern_rebound,20250214
002694,002694.SZ,2025-02-14,4.72,2025-02-13,4.86,4.86,1板1调,1,-2.880658436214003,-2.880658436214003,-2.880658436214003,-2.880658436214003,2.87,顾地科技,原材料,橡胶和塑料制品业,n_pattern_rebound,20250214
000887,000887.SZ,2025-02-14,16.63,2025-02-12,17.28,17.28,1板2调,2,-3.761574074074086,-1.880787037037043,-3.761574074074086,-1.880787037037043,0.77,中鼎股份,非必须消费品,橡胶和塑料制品业,n_pattern_rebound,20250214
603657,603657.SH,2025-02-14,14.91,2025-02-12,15.81,15.809999999999999,1板2调,2,-5.69259962049336,-2.84629981024668,-5.69259962049336,-2.846299810246675,1.11,春光科技,非必须消费品,橡胶和塑料制品业,n_pattern_rebound,20250214
605488,605488.SH,2025-02-14,40.0,2025-02-12,41.58,41.58,1板2调,2,-3.799903799903796,-1.899951899951898,-3.799903799903796,-1.899951899951898,0.98,福莱新材,原材料,橡胶和塑料制品业,n_pattern_rebound,20250214
603991,603991.SH,2025-02-14,62.13,2025-02-11,65.84,65.84,1板3调,3,-5.63487241798299,-1.87829080599433,-5.63487241798299,-1.87829080599433,0.51,至正股份,原材料,橡胶和塑料制品业,n_pattern_rebound,20250214
600187,600187.SH,2025-02-14,3.2800000000000002,2025-02-12,3.43,3.43,1板2调,2,-4.373177842565594,-2.186588921282797,-4.373177842565594,-2.186588921282797,1.09,国中水务,公用事业,水的生产和供应业,n_pattern_rebound,20250214
300258,300258.SZ,2025-02-14,10.97,2025-02-12,11.58,11.58,1板2调,2,-5.267702936096714,-2.633851468048357,-5.267702936096714,-2.633851468048357,1.26,精锻科技,非必须消费品,汽车制造业,n_pattern_rebound,20250214
002870,002870.SZ,2025-02-14,34.47,2025-02-11,35.95,35.949999999999996,1板3调,3,-4.116828929068161,-1.372276309689387,-4.116828929068161,-1.3722763096893809,0.99,香山股份,信息技术,汽车制造业,n_pattern_rebound,20250214
603107,603107.SH,2025-02-14,17.26,2025-02-11,18.26,18.259999999999998,1板3调,3,-5.476451259583789,-1.8254837531945964,-5.476451259583789,-1.8254837531945902,0.61,上海汽配,非必须消费品,汽车制造业,n_pattern_rebound,20250214
603286,603286.SH,2025-02-14,24.41,2025-02-11,25.73,25.729999999999997,1板3调,3,-5.130198212203655,-1.7100660707345516,-5.130198212203655,-1.7100660707345472,0.68,日盈电子,非必须消费品,汽车制造业,n_pattern_rebound,20250214
