code_key,code,select_time,Close,board_date,board_limit,board_close,Pattern,n_adjust,board_limit_to_select_close_adj_pct,avg_limit_to_close_adj_per,board_close_to_select_close_adj_pct,avg_close_to_close_adj_per,Vol_Ratio,symbol,sector_code_name,industry_name,strategy_name,date
002178,002178.SZ,2025-01-09,6.32,2025-01-08,6.27,6.2700000000000005,1板1调,1,0.7974481658692298,0.7974481658692298,0.7974481658692298,0.7974481658692156,2.47,延华智能,工业,专业技术服务业,n_pattern_rebound,20250109
600629,600629.SH,2025-01-09,8.49,2025-01-07,8.1,8.1,1板2调,2,4.814814814814822,2.407407407407411,4.814814814814822,2.407407407407411,0.9,华建集团,工业,专业技术服务业,n_pattern_rebound,20250109
601226,601226.SH,2025-01-09,7.5,2025-01-06,7.48,7.48,1板3调,3,0.2673796791443793,0.08912655971479311,0.2673796791443793,0.08912655971479311,0.83,华电科工,工业,专业技术服务业,n_pattern_rebound,20250109
002031,002031.SZ,2025-01-09,5.55,2025-01-08,5.35,5.35,1板1调,1,3.7383177570093498,3.7383177570093498,3.7383177570093498,3.7383177570093498,2.56,巨轮智能,工业,专用设备制造业,n_pattern_rebound,20250109
002611,002611.SZ,2025-01-09,10.73,2025-01-08,11.15,11.15,1板1调,1,-3.766816143497757,-3.766816143497757,-3.766816143497757,-3.766816143497757,1.96,东方精工,工业,专用设备制造业,n_pattern_rebound,20250109
002779,002779.SZ,2025-01-09,76.45,2025-01-08,71.59,71.59,1板1调,1,6.788657633747729,6.788657633747729,6.788657633747729,6.788657633747729,2.28,中坚科技,工业,专用设备制造业,n_pattern_rebound,20250109
002177,002177.SZ,2025-01-09,4.5,2025-01-07,4.41,4.41,1板2调,2,2.040816326530609,1.0204081632653046,2.040816326530609,1.0204081632653046,1.2,御银股份,信息技术,专用设备制造业,n_pattern_rebound,20250109
002366,002366.SZ,2025-01-09,4.68,2025-01-07,4.66,4.66,1板2调,2,0.429184549356214,0.214592274678107,0.429184549356214,0.214592274678107,1.18,融发核电,工业,专用设备制造业,n_pattern_rebound,20250109
600860,600860.SH,2025-01-09,10.299999999999999,2025-01-07,10.45,10.450000000000001,1板2调,2,-1.4354066985645968,-0.7177033492822984,-1.4354066985645968,-0.7177033492823068,0.81,京城股份,工业,专用设备制造业,n_pattern_rebound,20250109
603308,603308.SH,2025-01-09,16.35,2025-01-07,15.63,15.63,1板2调,2,4.606525911708257,2.3032629558541284,4.606525911708257,2.3032629558541284,1.03,应流股份,工业,专用设备制造业,n_pattern_rebound,20250109
603912,603912.SH,2025-01-09,8.41,2025-01-07,7.99,7.99,1板2调,2,5.2565707133917385,2.6282853566958693,5.2565707133917385,2.6282853566958693,1.39,佳力图,工业,专用设备制造业,n_pattern_rebound,20250109
002354,002354.SZ,2025-01-09,5.720000000000001,2025-01-08,5.72,5.720000000000001,1板1调,1,1.552759475000219e-14,1.552759475000219e-14,1.552759475000219e-14,0.0,1.77,天娱数科,电信服务,互联网和相关服务,n_pattern_rebound,20250109
002175,002175.SZ,2025-01-09,4.5200000000000005,2025-01-08,4.57,4.57,1板1调,1,-1.0940919037199084,-1.0940919037199084,-1.0940919037199084,-1.0940919037199084,1.84,东方智造,信息技术,仪器仪表制造业,n_pattern_rebound,20250109
002041,002041.SZ,2025-01-09,11.38,2025-01-07,10.93,10.93,1板2调,2,4.1171088746569175,2.0585544373284588,4.1171088746569175,2.0585544373284588,1.56,登海种业,必需消费品,农业,n_pattern_rebound,20250109
000702,000702.SZ,2025-01-09,7.03,2025-01-06,6.77,6.77,1板3调,3,3.8404726735598333,1.2801575578532778,3.8404726735598333,1.2801575578532778,0.97,正虹科技,必需消费品,农副食品加工业,n_pattern_rebound,20250109
