code,select_time,Pattern,n_adjust,board_limit_to_select_close_adj_pct,avg_limit_to_close_adj_per,board_close_to_select_close_adj_pct,avg_close_to_close_adj_per,upper_shadow_T,lower_shadow_T,body_T,range_T,close_pos_T,ret_1d_T,gap_T,ma5_bias_T,ma10_bias_T,ma20_bias_T,ret_3d_T,ret_5d_T,ret_10d_T,vol_ratio_5_T,amt_ratio_5_T,amt_ma5_T,volatility_5_T,volatility_10_T,atr_5n_T,atr_10n_T,is_limit_up_T,is_limit_down_T,close_to_limit_up_pct_T,open_t1,open_t2,close_t1,close_t2,future_close_max,future_close_min,future_open_max,future_open_min,future_high_max,future_low_min,days_to_high_max,days_to_low_min,mfe_t1o_pct,mae_t1o_pct,days_to_max_close,days_to_min_close,max_ret_pct_close,min_ret_pct_close,max_gain_ratio_close,min_gain_ratio_close,days_to_max_open,days_to_min_open,max_ret_pct_open,min_ret_pct_open,max_gain_ratio_open,min_gain_ratio_open,ret_t1o_t2c_pct,win_t1o_t2c
000998.SZ,2025-01-02,1板3调,3,-6.1471861471861535,-2.049062049062051,-6.1471861471861535,-2.049062049062051,0.012915129151291565,0.008302583025830245,0.031365313653136516,0.05258302583025833,0.15789473684182792,-0.029543419874664287,0.0008952551477170803,-0.015082682173360177,-0.016869218211500087,-0.021616498939482795,-0.06147186147186154,0.033365109628217315,-0.05492589363557112,0.9087202339243632,0.9013978855475857,520565794.0,0.0525031125835479,0.03867234858594989,0.040959409594095955,0.03422509225092254,0,0,0.13376383763837632,10.83,10.16,10.32,10.219999999999999,10.36,9.92,10.83,9.8,10.9,9.700000000000001,1,7,0.6463527239150534,-10.433979686057238,3,6,0.3875968992247979,-3.8759689922480653,0.12919896640826598,-0.6459948320413442,1,7,0.0,-9.510618651892884,0.0,-1.3586598074132692,-5.6325023084025965,0
002041.SZ,2025-01-02,1板3调,3,1.7608897126969538,0.5869632375656513,1.7608897126969538,0.5869632375656513,0.029143897996357037,0.0027322404371584114,0.01821493624772323,0.050091074681238676,0.4181818181810581,0.008264462809917507,-0.01010101010101005,0.056378680007696774,0.0658124635993012,0.061792863359443104,0.017608897126969537,0.1307929969104018,0.010119595216191464,1.5896349013855569,1.6415096012441317,283918038.4,0.046078148815994924,0.040095928951354706,0.0413479052823315,0.037158469945355176,0,0,0.09107468123861566,10.92,10.52,10.52,9.94,11.42,9.94,11.2,10.08,11.84,9.85,10,2,8.424908424908423,-9.798534798534801,10,2,8.555133079847913,-5.513307984790875,0.8555133079847913,-2.7566539923954374,9,3,2.564102564102558,-7.692307692307692,0.28490028490028424,-2.564102564102564,-8.974358974358978,0
600354.SH,2025-01-02,1板3调,3,-5.760000000000005,-1.9200000000000017,-5.760000000000005,-1.9200000000000017,0.016977928692699432,0.008488964346349716,0.01697792869269958,0.04244482173174873,0.19999999999919932,-0.0050675675675676095,0.011824324324324372,-0.0016949152542374024,-0.012242159986584001,-0.04063848847626047,-0.057600000000000054,0.04991087344028509,-0.0910493827160495,0.8754933015926496,0.8737336782849623,216807286.6,0.05475689164959407,0.04557034396090511,0.053989813242784415,0.05517826825127338,0,0,0.10526315789473686,5.95,5.500000000000001,5.52,5.4,5.84,5.4,5.95,5.4,5.96,5.2700000000000005,1,2,0.1680672268907527,-11.428571428571423,10,2,5.797101449275368,-2.173913043478247,0.5797101449275368,-1.0869565217391235,1,3,0.0,-9.243697478991592,0.0,-3.0812324929971973,-9.243697478991592,0
600371.SH,2025-01-02,1板3调,3,-5.43237250554324,-1.81079083518108,-5.43237250554324,-1.81079083518108,0.022274325908557973,0.009378663540445496,0.011723329425556817,0.04337631887456029,0.2162162162156325,-0.011587485515643066,0.0,-0.0023391812865498655,-0.00871586287042409,-0.046288014311270095,-0.0543237250554324,0.050492610837438445,-0.05745856353591175,0.7999587166507945,0.797323715884974,74076529.8,0.05251563705347975,0.0421261417304003,0.04900351699882767,0.04208675263774912,0,0,0.11254396248534594,8.530000000000001,8.01,8.100000000000001,7.96,8.430000000000001,7.96,8.530000000000001,7.92,8.56,7.7,1,2,0.3516998827666982,-9.730363423212202,10,2,4.074074074074074,-1.7283950617284125,0.40740740740740744,-0.8641975308642063,1,3,0.0,-7.1512309495896975,0.0,-2.3837436498632325,-6.682297772567422,0
600506.SH,2025-01-02,1板3调,3,-3.3199195171025986,-1.1066398390341996,-3.3199195171025986,-1.1066398390341996,0.041103017689906485,0.02185223725286169,0.01196670135275738,0.07492195629552555,0.291666666666465,-0.06699029126213588,-0.0558252427184467,0.005861419300816697,-0.010247695555898582,-0.024093020894158216,-0.033199195171025986,0.09142532651902345,-0.1461572634384716,0.9621137220592849,0.9718585434746864,487440193.0,0.06861446861600036,0.06931931819372569,0.0797086368366285,0.08949011446409989,0,0,0.17898022892819965,19.0,16.830000000000002,17.330000000000002,16.990000000000002,18.16,16.35,19.0,16.26,19.060000000000002,15.9,1,7,0.3157894736842225,-16.31578947368421,4,7,4.789382573571831,-5.654933641084826,1.1973456433929577,-0.807847663012118,1,7,0.0,-14.42105263157894,0.0,-2.0601503759398487,-10.578947368421042,0
603057.SH,2025-01-02,1板2调,2,-3.079109426811931,-1.5395547134059655,-3.079109426811931,-1.5395547134059655,0.02981427174975559,0.023949169110459356,0.022971652003910187,0.07673509286412514,0.6114649681524772,0.018417122946739722,-0.004977600796416198,0.03584447144592944,0.08042456566510026,0.09681569636539085,0.06618030224075055,0.08829787234042553,0.16514806378132132,1.4230851965734097,1.4386603341604003,223262840.0,0.05740435228931334,0.05430343976487897,0.07145650048875854,0.06129032258064519,0,0,0.08015640273704792,19.9,17.11,18.41,17.07,18.41,17.07,19.9,16.85,20.02,16.41,1,4,0.6030150753768895,-17.53768844221105,1,2,0.0,-7.278652906029332,0.0,-3.639326453014666,1,7,0.0,-15.326633165829131,0.0,-2.189519023689876,-14.221105527638183,0
002746.SZ,2025-01-02,1板3调,3,-8.245877061469264,-2.748625687156421,-8.245877061469264,-2.748625687156421,0.02124183006535946,0.008169934640522847,0.026143790849673224,0.05555555555555553,0.14705882352897878,-0.034700315457413214,-0.00946372239747628,-0.03530895334174026,-0.016077170418006517,-0.033328068235665816,-0.08245877061469263,0.011570247933884196,-0.012903225806451623,1.0455631184424345,0.9905223473803493,262252300.2,0.05302721586883319,0.03756637865877698,0.0637254901960784,0.046078431372548995,0,0,0.13888888888888884,6.13,5.69,5.699999999999999,5.73,5.78,5.47,6.13,5.48,6.1899999999999995,5.45,1,7,0.9787928221859643,-11.092985318107662,3,6,1.4035087719298416,-4.035087719298238,0.4678362573099472,-0.6725146198830396,1,7,0.0,-10.603588907014673,0.0,-1.5147984152878105,-6.525285481239795,0
002442.SZ,2025-01-02,1板1调,1,2.828618968386022,2.828618968386022,2.828618968386022,2.828618968386022,0.05177993527508081,0.06796116504854369,0.017799352750809114,0.1375404530744336,0.49411764705824235,0.02828618968386022,0.04658901830282866,0.11673292374412703,0.11592632719393291,0.10554561717352413,0.1339449541284403,0.15730337078651663,0.11754068716094022,8.459741895371176,9.472467278541858,55890984.2,0.04654884818549031,0.039230089612269196,0.04239482200647248,0.03818770226537216,0,0,0.06957928802589007,5.760000000000001,5.2,5.5600000000000005,5.34,5.5600000000000005,5.09,5.760000000000001,5.01,5.95,4.92,1,7,3.2986111111111023,-14.583333333333345,1,6,0.0,-8.453237410071953,0.0,-1.4088729016786588,1,7,0.0,-13.020833333333348,0.0,-1.8601190476190497,-7.291666666666679,0
600714.SH,2025-01-02,1板1调,1,-4.938271604938276,-4.938271604938276,-4.938271604938276,-4.938271604938258,0.008658008658008665,0.010822510822510784,0.02164502164502176,0.04112554112554121,0.26315789473614815,-0.04938271604938258,-0.028806584362139672,0.03703703703703704,0.010056843025798047,-0.024493243243243173,0.04524886877828058,0.07692307692307694,-0.030430220356768012,2.5528024167630803,2.611857886745014,56453323.8,0.053458043062725835,0.04440042035233179,0.059307359307359274,0.060173160173160156,0,0,0.15692640692640686,9.24,9.25,9.549999999999999,9.98,12.780000000000001,9.549999999999999,12.780000000000001,9.24,12.780000000000001,9.03,10,1,38.31168831168832,-2.272727272727282,10,1,33.82198952879584,0.0,3.382198952879584,0.0,10,1,38.31168831168832,0.0,3.8311688311688323,0.0,8.008658008658012,1
603630.SH,2025-01-02,1板1调,1,-1.3788098693759034,-1.3788098693759034,-1.3788098693759034,-1.3788098693759163,0.0618101545253863,0.01398086828550401,0.0029433406916851306,0.07873436350257544,0.17757009345777744,-0.013788098693759163,-0.010885341074020343,0.04121973643885982,0.040263319044702844,0.017405951712521187,0.05676516329704499,0.04058192955589582,0.04780262143407858,2.5786557237195487,2.6789228731449204,135111937.2,0.0570267063231208,0.055973087817057725,0.05033112582781465,0.05584988962472411,0,0,0.11552612214863872,13.59,11.73,12.23,11.660000000000002,12.340000000000002,11.47,13.59,11.36,13.65,11.02,1,4,0.441501103752763,-18.910963944076528,8,3,0.8994276369583091,-6.214227309893702,0.11242845461978863,-2.0714091032979005,1,4,0.0,-16.40912435614423,0.0,-4.102281089036057,-14.201618837380412,0
300067.SZ,2025-01-02,1板2调,2,-0.6462035541195482,-0.3231017770597741,-0.6462035541195482,-0.3231017770597669,0.035772357723577335,0.048780487804878016,0.0,0.08455284552845535,0.5769230769219666,-0.0032414910858994447,-0.0032414910858994447,0.10970768675568397,0.10990795885219273,0.05497898619092546,0.1918604651162791,0.21301775147928995,0.08849557522123894,1.6488555052373013,1.6783978252351337,661314932.2,0.09685339019822008,0.07210836765586398,0.07674796747967477,0.059674796747967475,0,0,0.2032520325203252,6.04,5.22,5.34,4.83,5.34,4.61,6.04,4.5,6.140000000000001,4.38,1,7,1.6556291390728566,-27.483443708609272,1,6,0.0,-13.670411985018719,0.0,-2.27840199750312,1,7,0.0,-25.496688741721858,0.0,-3.6423841059602653,-20.033112582781456,0
000553.SZ,2025-01-02,1板3调,3,-2.3494860499265675,-0.7831620166421892,-2.3494860499265675,-0.7831620166421892,0.05112781954887229,0.012030075187969934,0.009022556390977385,0.07218045112781961,0.16666666666631946,-0.004491017964071761,0.004491017964071893,0.019938650306748726,-0.02378156194950087,-0.023566551648190274,-0.023494860499265677,0.08130081300813023,-0.07510431154381085,1.0954057988907808,1.1345954443403439,107051798.6,0.06263793597768677,0.06348757428435062,0.05894736842105263,0.07293233082706767,0,0,0.10526315789473673,6.65,6.31,6.37,6.1499999999999995,6.37,5.75,6.65,5.699999999999999,6.74,5.64,1,7,1.3533834586466142,-15.18796992481204,1,6,0.0,-9.733124018838305,0.0,-1.6221873364730508,1,7,0.0,-14.285714285714302,0.0,-2.0408163265306145,-7.518796992481216,0
001217.SZ,2025-01-02,1板3调,3,-1.9230769230769211,-0.6410256410256404,-1.9230769230769211,-0.6410256410256404,0.0022624434389139788,0.013574660633484142,0.06711915535444951,0.08295625942684763,0.16363636363621464,-0.06157112526539285,0.0014154281670204934,0.003633060853769304,0.02330606575088731,-0.0025950581067360995,-0.019230769230769214,0.09046052631578928,-0.0030075187969925503,1.0787071634037948,1.092230821931603,334848008.0,0.05363539321581912,0.0670230097611721,0.07782805429864253,0.07707390648567118,0,0,0.171945701357466,13.190000000000001,11.93,12.520000000000001,13.77,13.88,11.05,13.84,11.11,14.22,10.91,1,7,7.80894617134192,-17.285822592873394,3,7,10.862619808306704,-11.74121405750799,3.620873269435568,-1.677316293929713,3,8,4.9279757391963495,-15.769522365428369,1.6426585797321165,-1.971190295678546,4.3972706595905855,1
000952.SZ,2025-01-02,1板1调,1,-4.045307443365696,-4.045307443365696,-4.045307443365696,-4.04530744336571,0.023608768971332305,0.016863406408094375,0.02866779089376053,0.0691399662731872,0.2439024390237944,-0.040453074433657095,-0.01294498381877038,0.03490401396160562,0.007133152173913012,-0.05150351887396048,0.036713286713286705,0.07039711191335735,-0.05723370429252787,2.891431895717556,2.9861818705280756,39768754.6,0.050767746871953255,0.044364843600297535,0.05193929173693086,0.049072512647554814,0,0,0.14671163575042162,5.85,6.3,6.5,6.49,6.5,5.41,6.3,5.42,6.859999999999999,5.17,2,7,17.26495726495726,-11.62393162393162,1,7,0.0,-16.769230769230766,0.0,-2.395604395604395,2,8,7.692307692307695,-7.3504273504273465,3.8461538461538476,-0.9188034188034183,10.94017094017095,1
603229.SH,2025-01-02,1板2调,2,0.9054325955734392,0.4527162977867196,0.9054325955734392,0.4527162977867106,0.03489531405782649,0.020937188434695997,0.0039880358923229465,0.05982053838484543,0.41666666666597246,0.004004004004003919,0.0,0.06543445931591244,0.07826273919587183,0.11234335144726627,0.10951327433628322,0.11568409343715229,0.1462857142857142,1.585330553236208,1.6273343979322736,295449852.6,0.051021103123249645,0.03673646541226024,0.05044865403788637,0.04516450648055834,0,0,0.09571286141575283,9.95,10.5,10.44,11.14,11.14,8.43,10.559999999999999,8.3,11.48,8.3,2,7,15.376884422110566,-16.582914572864308,2,6,6.704980842911888,-19.25287356321839,3.352490421455944,-3.2088122605363982,3,7,6.130653266331653,-16.582914572864308,2.043551088777218,-2.3689877961234727,11.959798994974888,1
002775.SZ,2025-01-02,1板1调,1,-1.2987012987013056,-1.2987012987013056,-1.2987012987013056,-1.2987012987013056,0.06578947368421052,0.01315789473684206,0.00789473684210533,0.08684210526315791,0.1515151515146918,-0.012987012987013056,-0.005194805194805199,0.06741573033707858,0.048854540436102566,0.006222692969680883,0.05849582172701949,0.11436950146627556,0.016042780748662996,4.12658057314421,4.526215745427224,36958773.6,0.05438163961966105,0.0465943975834731,0.05789473684210528,0.05421052631578949,0,0,0.11578947368421064,3.7800000000000002,3.43,3.45,3.27,3.79,3.25,3.7800000000000002,3.26,3.92,3.18,10,4,3.7037037037036953,-15.873015873015875,10,5,9.85507246376811,-5.797101449275368,0.985507246376811,-1.1594202898550736,1,6,0.0,-13.756613756613767,0.0,-2.292768959435628,-13.492063492063497,0
002062.SZ,2025-01-02,1板3调,3,2.761341222879678,0.920447074293226,2.761341222879678,0.920447074293226,0.017274472168905923,0.005758157389635365,0.019193857965450988,0.04222648752399227,0.5909090909064051,0.01956947162426625,1.738118238160715e-16,0.05808285946385044,0.09730412805391737,0.09098523714794239,0.02761341222879678,0.12526997840172766,0.13260869565217379,0.9760439025493505,1.0058575477042966,187135104.2,0.0470924178243755,0.035277774178464553,0.04913627639155471,0.03953934740882918,0,0,0.07869481765834936,5.18,5.14,5.22,5.1,5.35,5.1,5.300000000000001,5.07,5.53,4.92,6,3,6.756756756756767,-5.0193050193050155,4,2,2.4904214559386952,-2.2988505747126458,0.6226053639846738,-1.1494252873563229,5,3,2.316602316602336,-2.1235521235521126,0.46332046332046717,-0.7078507078507043,-1.5444015444015458,0
000665.SZ,2025-01-02,1板1调,1,-3.695652173913023,-3.695652173913023,-3.695652173913023,-3.695652173913023,0.049661399548532666,0.006772009029345428,0.018058690744921006,0.0744920993227991,0.09090909090881617,-0.03695652173913023,-0.019565217391304124,0.02404068423485901,-0.027655838454784778,-0.047106904710690164,0.020737327188940266,0.07263922518159824,-0.13476562500000006,1.7992352839362422,1.863101954021327,278242306.0,0.06613742120219547,0.06341753485876096,0.07178329571106097,0.081489841986456,0,0,0.14221218961625257,4.4,4.04,4.0200000000000005,3.7800000000000002,4.0200000000000005,3.68,4.4,3.68,4.470000000000001,3.52,1,7,1.5909090909090973,-20.000000000000007,1,6,0.0,-8.457711442786076,0.0,-1.4096185737976794,1,7,0.0,-16.363636363636367,0.0,-2.337662337662338,-14.090909090909093,0
002629.SZ,2025-01-02,1板1调,1,0.4705882352941285,0.4705882352941285,0.4705882352941285,0.4705882352941285,0.06557377049180312,0.07025761124121775,0.032786885245901766,0.16861826697892263,0.6111111111102632,0.004705882352941285,-0.028235294117647084,0.14661654135338353,0.11400991390555694,0.05146515636542736,0.21652421652421658,0.19943820224719097,0.02398081534772195,2.0925605994937904,2.402353665890863,134496472.6,0.05697980756511347,0.07099876137521675,0.07868852459016396,0.07494145199063232,0,0,0.09601873536299747,4.05,3.82,3.84,3.51,4.109999999999999,3.51,4.08,3.47,4.27,3.46,8,2,5.432098765432094,-14.567901234567898,8,2,7.031249999999989,-8.593750000000004,0.8789062499999987,-4.296875000000002,9,3,0.7407407407407469,-14.32098765432098,0.08230452674897187,-4.773662551440327,-13.333333333333336,0
000558.SZ,2025-01-02,1板1调,1,4.105571847507335,4.105571847507335,4.105571847507335,4.105571847507335,0.03661971830985912,0.005633802816901413,0.03943661971830989,0.08169014084507042,0.5517241379291324,0.04105571847507335,0.0,0.08962553713934937,0.0036754311563471586,-0.033882160838209115,0.08231707317073185,0.09907120743034065,-0.20758928571428573,2.481126984243983,2.68927679652148,327381304.2,0.06088468025050652,0.06170583926071782,0.054084507042253545,0.07802816901408452,0,0,0.056338028169014,3.45,3.0999999999999996,3.2,3.27,3.3800000000000003,3.0900000000000003,3.45,3.0,3.5,2.89,9,7,1.4492753623188355,-16.231884057971016,10,7,5.625000000000005,-3.437499999999996,0.5625000000000006,-0.491071428571428,1,7,0.0,-13.04347826086957,0.0,-1.8633540372670814,-5.217391304347831,0
600246.SH,2025-01-02,1板1调,1,6.577181208053682,6.577181208053682,6.577181208053682,6.577181208053682,0.03274559193954658,0.0050377833753148665,0.07556675062972289,0.11335012594458432,0.7111111111103211,0.06577181208053683,-0.014765100671140983,0.1288029570656808,0.11095564572547911,-0.0018856065367693989,0.127840909090909,0.1523947750362843,0.06577181208053683,2.3671084312115407,2.630223935940678,640977270.4,0.05212513380617133,0.04903997003217769,0.06700251889168764,0.059697732997481094,0,0,0.03274559193954658,7.7,6.84,7.15,6.5600000000000005,7.15,6.21,7.7,6.14,7.7,6.0,1,7,0.0,-22.07792207792208,1,7,0.0,-13.146853146853152,0.0,-1.878121878121879,1,7,0.0,-20.259740259740266,0.0,-2.8942486085343235,-14.805194805194802,0
600692.SH,2025-01-02,1板3调,3,-5.186721991701244,-1.7289073305670817,-5.186721991701244,-1.7289073305670817,0.050328227571115866,0.003282275711159667,0.01203501094091917,0.0656455142231947,0.23333333333294554,0.013303769401330488,0.0011086474501108411,0.024204392649036226,0.03792868498750847,-0.00975081256771396,-0.051867219917012444,0.14824120603015084,0.020089285714285882,1.1393536512536346,1.1666525715048948,185718573.2,0.07596055908336094,0.05588046801044422,0.0717724288840263,0.0589715536105033,0,0,0.08533916849015309,9.28,8.57,8.44,8.07,9.18,8.07,9.28,8.03,9.45,8.01,10,2,1.8318965517241375,-13.685344827586205,10,2,8.767772511848344,-4.383886255924161,0.8767772511848344,-2.1919431279620807,1,3,0.0,-13.469827586206899,0.0,-4.489942528735633,-13.038793103448269,0
